St Case Num,Age,Sex,Race,Seat Pos,AirBag Deployed,Is Fatal,Is Drug,Is Drunk,BAC,Case Date,Make Name,Model Name,Model Year,State,County
120092,20,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2021-01-19,Buick / Opel,"Buick / Opel Electra/Electra 225/ Park Limited, Park Avenue, Ultra, Base",2002,Florida,PALM BEACH (99)
120092,20,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Buick / Opel,"Buick / Opel Electra/Electra 225/ Park Limited, Park Avenue, Ultra, Base",2002,Florida,PALM BEACH (99)
120092,18,1,,"Second Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Buick / Opel,"Buick / Opel Electra/Electra 225/ Park Limited, Park Avenue, Ultra, Base",2002,Florida,PALM BEACH (99)
120092,19,1,,"Second Seat, Right Side",False,True,Not Reported,Not Reported,Not Reported,2021-01-19,Buick / Opel,"Buick / Opel Electra/Electra 225/ Park Limited, Park Avenue, Ultra, Base",2002,Florida,PALM BEACH (99)
290025,78,1,,"Front Seat, Left Side",False,True,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2021-01-19,Ford,Ford Taurus/Taurus X,2003,Missouri,CRAWFORD (55)
60508,52,1,,"Front Seat, Left Side",False,True,No (drugs not involved),Yes (Alcohol Involved),0.140 % BAC,2021-01-19,Ford,Ford F-Series pickup,1990,California,SISKIYOU (93)
240009,29,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2014,Maryland,BALTIMORE (5)
240012,24,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,Not Reported,2021-01-19,Oldsmobile,Oldsmobile Aurora,1998,Maryland,FREDERICK (21)
60716,37,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-19,Nissan/Datsun,Nissan/Datsun 350Z/370Z,2004,California,ORANGE (59)
120109,50,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Ford,Ford F-Series pickup,2001,Florida,LEE (71)
120233,75,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Mazda,Mazda Tribute,2003,Florida,PASCO (101)
430017,24,2,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,0.000 % BAC,2021-01-19,Hyundai,Hyundai Accent,2020,Puerto Rico,
430017,19,2,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Hyundai,Hyundai Accent,2020,Puerto Rico,
430017,28,1,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Hyundai,Hyundai Accent,2020,Puerto Rico,
190015,20,2,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Chevrolet,Chevrolet Equinox,2005,Iowa,MARSHALL (127)
190015,18,2,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2021-01-19,Chevrolet,Chevrolet Equinox,2005,Iowa,MARSHALL (127)
170189,58,2,,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.164 % BAC,2021-01-19,Nissan/Datsun,Nissan/Datsun 810/Maxima,2009,Illinois,PIKE (149)
280034,75,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Chevrolet,Chevrolet Colorado,2006,Mississippi,LOWNDES (87)
290026,50,2,,"Front Seat, Left Side",True,True,Not Reported,No (Alcohol Not Involved),0.220 % BAC,2021-01-19,Lincoln,Lincoln LS,2002,Missouri,WORTH (227)
370078,74,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-19,Toyota,Toyota Corolla,2019,North Carolina,MONTGOMERY (123)
80040,18,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-19,Chevrolet,Chevrolet HHR,2010,Colorado,WELD (123)
160005,30,1,,"Front Seat, Left Side",True,False,Yes (drugs involved),Yes (Alcohol Involved),0.134 % BAC,2021-01-19,Toyota,Toyota Camry,2021,Idaho,CANYON (27)
160005,2,1,,"Second Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Toyota,Toyota Camry,2021,Idaho,CANYON (27)
180039,20,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-19,Dodge,Dodge Avenger,2014,Indiana,MARION (97)
390045,47,1,,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.163 % BAC,2021-01-19,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2011,Ohio,CUYAHOGA (35)
390045,29,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2011,Ohio,CUYAHOGA (35)
390045,28,2,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2011,Ohio,CUYAHOGA (35)
390044,73,2,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,0.000 % BAC,2021-01-19,Ford,Ford Escape,2005,Ohio,FAIRFIELD (45)
390044,13,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Ford,Ford Escape,2005,Ohio,FAIRFIELD (45)
390044,10,2,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Ford,Ford Escape,2005,Ohio,FAIRFIELD (45)
10053,43,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2021-01-19,Honda,"Honda Civic/CRX, del Sol",2004,Alabama,DALE (45)
120149,64,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-19,KIA,KIA Sorento,2016,Florida,ALACHUA (1)
10057,47,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.159 % BAC,2021-01-19,Ford,Ford F-Series pickup,2013,Alabama,MACON (87)
120235,47,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2016,Florida,LAKE (69)
60110,28,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Mercedes-Benz,Mercedes-Benz C Class (94 on),2008,California,SANTA BARBARA (83)
260119,45,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Dodge,Dodge Ram Pickup,2019,Michigan,MACOMB (99)
260119,12,2,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2021-01-19,Dodge,Dodge Ram Pickup,2019,Michigan,MACOMB (99)
260119,12,1,,Reported as Unknown,True,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Dodge,Dodge Ram Pickup,2019,Michigan,MACOMB (99)
130058,47,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Chevrolet,Chevrolet Avalanche,2007,Georgia,CHATHAM (51)
60717,52,1,,"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2021-01-19,GMC,GMC Fullsize Jimmy/Yukon,1999,California,SANTA CRUZ (87)
10800,50,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,KIA,KIA Forte,2011,Alabama,COLBERT (33)
63892,35,1,,"Front Seat, Left Side",True,False,Yes (drugs involved),Yes (Alcohol Involved),0.280 % BAC,2021-01-19,Dodge,Dodge Ram Pickup,2007,California,ORANGE (59)
290024,91,1,,"Front Seat, Left Side",True,True,Not Reported,No (Alcohol Not Involved),Not Reported,2021-01-19,Mercury,Mercury Mountaineer,2005,Missouri,LINCOLN (113)
480149,36,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.244 % BAC,2021-01-19,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,1999,Texas,LUBBOCK (303)
220050,28,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Ford,Ford Fusion,2008,Louisiana,CALCASIEU (19)
50058,34,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Ford,Ford Explorer (For 2019 on.  For model years 1990-2018 see 12-401.),2020,Arkansas,GARLAND (51)
210020,36,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.116 % BAC,2021-01-19,Ford,Ford F-Series pickup,2003,Kentucky,ESTILL (65)
60719,39,1,,"Front Seat, Left Side",False,True,Not Reported,Reported as Unknown,Not Reported,2021-01-19,Mercedes-Benz,Mercedes-Benz CL Class,2005,California,LOS ANGELES (37)
80027,24,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Ford,Ford Fusion,2018,Colorado,ADAMS (1)
120147,27,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-19,Dodge,Dodge Caravan/Grand Caravan,2007,Florida,MARION (83)
120147,82,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Dodge,Dodge Caravan/Grand Caravan,2007,Florida,MARION (83)
120147,80,2,,"Second Seat, Left Side",True,True,Not Reported,Not Reported,Not Reported,2021-01-19,Dodge,Dodge Caravan/Grand Caravan,2007,Florida,MARION (83)
60720,52,1,,"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2021-01-19,Toyota,Toyota Corolla,2021,California,SAN FRANCISCO (75)
63946,51,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-19,Ford,Ford Medium/Heavy - CBE,2018,California,FRESNO (19)
260036,999,9,,"Front Seat, Left Side",True,False,Reported as Unknown,Reported as Unknown,Test Not Given,2021-01-19,Unknown Make,Unknown Make Unknown (automobile),9999,Michigan,OAKLAND (125)
400212,66,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Test Not Given,2021-01-19,Mercury,Mercury Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis,1996,Oklahoma,TULSA (143)
350029,27,1,,"Front Seat, Left Side",False,False,Reported as Unknown,Reported as Unknown,Not Reported,2021-01-19,Peterbilt,Peterbilt Medium/Heavy - CBE,2016,New Mexico,MCKINLEY (31)
350029,998,1,,Not Reported,False,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Peterbilt,Peterbilt Medium/Heavy - CBE,2016,New Mexico,MCKINLEY (31)
480123,33,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-01-19,Toyota,Toyota Avalon,2009,Texas,HARRIS (201)
60396,59,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2021-01-19,Ford,Ford F-Series pickup,2000,California,CONTRA COSTA (13)
130112,38,1,,"Front Seat, Left Side",True,False,Reported as Unknown,Reported as Unknown,Test Not Given,2021-01-19,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2004,Georgia,SPALDING (255)
130112,37,2,,"Front Seat, Right Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2004,Georgia,SPALDING (255)
130112,49,1,,"Second Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2004,Georgia,SPALDING (255)
130112,27,1,,"Second Seat, Right Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-19,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2004,Georgia,SPALDING (255)
410011,32,1,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,Not Reported,2021-01-19,Nissan/Datsun,Nissan/Datsun Frontier (1998 on),2002,Oregon,LINCOLN (41)
60721,18,1,,"Front Seat, Left Side",True,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-19,Nissan/Datsun,Nissan/Datsun Altima,2002,California,LOS ANGELES (37)
480217,58,2,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,Not Reported,2021-01-19,Nissan/Datsun,Nissan/Datsun Versa,2015,Texas,HARRIS (201)
390054,44,2,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Freightliner,Freightliner Medium/Heavy - CBE,2015,Ohio,MEDINA (103)
480211,34,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2015,Texas,HOPKINS (223)
40046,48,1,,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),Test Not Given,2021-01-20,Ford,Ford Mustang/Mustang II,2008,Arizona,MARICOPA (13)
50019,58,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2021-01-20,Audi,Audi Q3,2020,Arkansas,CRAIGHEAD (31)
200007,22,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),Yes (Alcohol Involved),0.119 % BAC,2021-01-20,Pontiac,Pontiac G8,2009,Kansas,WYANDOTTE (209)
200007,18,2,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Pontiac,Pontiac G8,2009,Kansas,WYANDOTTE (209)
123638,67,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Yes (Alcohol Involved),Not Reported,2021-01-20,Other Make,Other Make 125-349cc,2011,Florida,BREVARD (9)
120173,22,1,,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),0.180 % BAC,2021-01-20,Pontiac,Pontiac G5,2009,Florida,POLK (105)
170199,20,1,,"Front Seat, Left Side",True,True,Not Reported,Reported as Unknown,0.091 % BAC,2021-01-20,Ford,Ford Fusion,2016,Illinois,LASALLE (99)
470049,27,1,,"Front Seat, Left Side",True,False,Yes (drugs involved),Yes (Alcohol Involved),0.226 % BAC,2021-01-20,Nissan/Datsun,"Nissan/Datsun Rogue (For 2008-2018 only.  For model years 2019 on, see 35-404.)",2013,Tennessee,MADISON (113)
470049,30,2,,"Front Seat, Right Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-20,Nissan/Datsun,"Nissan/Datsun Rogue (For 2008-2018 only.  For model years 2019 on, see 35-404.)",2013,Tennessee,MADISON (113)
120103,64,2,,"Front Seat, Left Side",False,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Hyundai,Hyundai Sonata,2017,Florida,MARION (83)
60042,27,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2018,California,KERN (29)
280035,40,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-20,Toyota,Toyota Corolla,2006,Mississippi,AMITE (5)
40244,998,9,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Unknown Make,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",9999,Arizona,MARICOPA (13)
390520,42,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Volvo,Volvo Medium/Heavy - CBE,2006,Ohio,CHAMPAIGN (21)
480176,59,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Ford,Ford F-Series pickup,1997,Texas,WALLER (473)
50025,27,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Test Not Given,2021-01-20,Hyundai,Hyundai Elantra,2019,Arkansas,CARROLL (15)
420055,43,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-20,Ford,Ford F-Series pickup,2000,Pennsylvania,FRANKLIN (55)
420055,41,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Ford,Ford F-Series pickup,2000,Pennsylvania,FRANKLIN (55)
280036,47,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-20,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2003,Mississippi,NEWTON (101)
280036,8,2,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2003,Mississippi,NEWTON (101)
190005,89,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2000,Iowa,MARION (125)
270008,32,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-20,Volvo,Volvo Medium/Heavy - CBE,2014,Minnesota,DODGE (39)
120132,27,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Audi,Audi A5,2018,Florida,HILLSBOROUGH (57)
420048,16,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Mazda,Mazda Mazda3,2008,Pennsylvania,BRADFORD (15)
480235,54,1,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Not Reported,2021-01-20,Volvo,Volvo Medium/Heavy - CBE,2008,Texas,GRAYSON (181)
170195,18,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2021-01-20,Subaru,Subaru Impreza,2004,Illinois,LAKE (97)
480199,53,1,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2009,Texas,JOHNSON (251)
470041,31,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Dodge,Dodge Promaster City,2018,Tennessee,MONTGOMERY (125)
420051,59,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Freightliner,Freightliner Medium/Heavy - CBE,2020,Pennsylvania,YORK (133)
180037,59,1,,"Front Seat, Left Side",False,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Chevrolet,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2008,Indiana,HENDRICKS (63)
180037,34,1,,"Front Seat, Right Side",False,True,Not Reported,Not Reported,Test Not Given,2021-01-20,Chevrolet,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2008,Indiana,HENDRICKS (63)
120164,80,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2021-01-20,Honda,"Honda Civic/CRX, del Sol",2014,Florida,PALM BEACH (99)
80028,68,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Chevrolet,Chevrolet Trax,2017,Colorado,MONTEZUMA (83)
470055,58,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Test Not Given,2021-01-20,Cadillac,Cadillac Escalade/ESV (from 2004 on; see 431 for 2003 only),2000,Tennessee,OBION (131)
170208,73,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Nissan/Datsun,Nissan/Datsun 810/Maxima,2000,Illinois,COOK (31)
60726,26,1,,"Front Seat, Left Side",True,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Nissan/Datsun,"Nissan/Datsun Rogue (For 2008-2018 only.  For model years 2019 on, see 35-404.)",2016,California,SAN BERNARDINO (71)
130071,39,1,,"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2021-01-20,Freightliner,Freightliner Medium/Heavy - CBE,2011,Georgia,TAYLOR (269)
60729,21,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Nissan/Datsun,Nissan/Datsun Altima,2020,California,LOS ANGELES (37)
390030,21,1,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Ford,Ford Medium/Heavy - CBE,2003,Ohio,DARKE (37)
360064,69,1,,"Front Seat, Left Side",True,True,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Chevrolet,Chevrolet Equinox,2019,New York,DUTCHESS (27)
290027,20,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Infiniti,Infiniti Q70,2015,Missouri,ST. LOUIS (189)
290027,17,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Infiniti,Infiniti Q70,2015,Missouri,ST. LOUIS (189)
390200,62,2,,"Front Seat, Left Side",False,False,Yes (drugs involved),Yes (Alcohol Involved),Test Not Given,2021-01-20,Mercury,Mercury Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis,1997,Ohio,BUTLER (17)
420172,42,1,,"Front Seat, Left Side",True,False,Reported as Unknown,Reported as Unknown,Reported as Unknown if Tested,2021-01-20,Nissan/Datsun,Nissan/Datsun Sentra,2016,Pennsylvania,PHILADELPHIA (101)
420172,41,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.000 % BAC,2021-01-20,Nissan/Datsun,Nissan/Datsun Sentra,2016,Pennsylvania,PHILADELPHIA (101)
120122,52,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Chevrolet,"Chevrolet Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",2016,Florida,LEVY (75)
180036,81,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Chevrolet,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2004,Indiana,ST. JOSEPH (141)
180036,93,2,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2021-01-20,Chevrolet,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2004,Indiana,ST. JOSEPH (141)
130102,58,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,"AC Test Performed, Results Unknown",2021-01-20,Kenworth,Kenworth Medium/Heavy - CBE,2016,Georgia,DOUGLAS (97)
40257,29,1,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,Not Reported,2021-01-20,Not Reported,Not Reported Not Reported,9998,Arizona,NAVAJO (17)
370097,72,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-20,Dodge,Dodge Neon,2005,North Carolina,ROBESON (155)
370097,43,2,,"Second Seat, Right Side",False,True,Not Reported,Not Reported,0.000 % BAC,2021-01-20,Dodge,Dodge Neon,2005,North Carolina,ROBESON (155)
120163,70,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.200 % BAC,2021-01-20,Nissan/Datsun,Nissan/Datsun Sentra,2008,Florida,CITRUS (17)
440003,48,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-20,Ford,Ford F-Series pickup,2007,Rhode Island,KENT (3)
440003,4,8,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Ford,Ford F-Series pickup,2007,Rhode Island,KENT (3)
120213,34,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-20,KIA,KIA Rio/Rio5,2008,Florida,LAKE (69)
120213,62,2,,"Front Seat, Right Side",True,True,No (drugs not involved),Reported as Unknown,Not Reported,2021-01-20,KIA,KIA Rio/Rio5,2008,Florida,LAKE (69)
120125,44,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2021-01-20,Mercedes-Benz,Mercedes-Benz GLK Class,2013,Florida,VOLUSIA (127)
120125,8,2,,"Second Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Mercedes-Benz,Mercedes-Benz GLK Class,2013,Florida,VOLUSIA (127)
60037,74,2,,"Front Seat, Left Side",True,False,Not Reported,Yes (Alcohol Involved),Test Not Given,2021-01-20,Toyota,Toyota Prius *,2015,California,ORANGE (59)
260025,37,1,,"Front Seat, Left Side",True,False,Yes (drugs involved),Yes (Alcohol Involved),0.030 % BAC,2021-01-20,Pontiac,Pontiac G6,2006,Michigan,MIDLAND (111)
260025,41,2,,"Front Seat, Right Side",False,True,Not Reported,Not Reported,Test Not Given,2021-01-20,Pontiac,Pontiac G6,2006,Michigan,MIDLAND (111)
400033,19,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-20,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2007,Oklahoma,PAYNE (119)
451059,73,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-20,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2018,South Carolina,LANCASTER (57)
280037,23,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-01-20,Ford,Ford F-Series pickup,2011,Mississippi,DE SOTO (33)
60746,50,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Honda,"Honda Civic/CRX, del Sol",2012,California,LOS ANGELES (37)
370017,32,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2021-01-20,Ford,Ford Mustang/Mustang II,1991,North Carolina,CHATHAM (37)
480233,37,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Not Reported,2021-01-20,GMC,GMC Suburban/Yukon XL (2004 on; see 431 for 1950- 2003),2007,Texas,ARANSAS (7)
430018,33,1,,"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2021-01-20,Toyota,Toyota Yaris,2011,Puerto Rico,
430018,44,2,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2021-01-20,Toyota,Toyota Yaris,2011,Puerto Rico,
