St Case Num,Age,Sex,Race,Seat Pos,AirBag Deployed,Is Fatal,Is Drug,Is Drunk,BAC,Case Date,Make Name,Model Name,Model Year,State,County
481362,22,1,,Trailing Unit,False,False,Not Reported,Not Reported,Test Not Given,2019-06-01,Dodge,Dodge Ram Pickup,2018,Texas,BRAZORIA (39)
481362,23,1,,Trailing Unit,False,True,Not Reported,Not Reported,Test Not Given,2019-06-01,Dodge,Dodge Ram Pickup,2018,Texas,BRAZORIA (39)
410087,68,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2019-06-01,Ford,Ford Ranger,2003,Oregon,LAKE (37)
420276,19,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2019-06-01,Nissan/Datsun,Nissan/Datsun 350Z/370Z,2007,Pennsylvania,PHILADELPHIA (101)
420276,17,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.000 % BAC,2019-06-01,Nissan/Datsun,Nissan/Datsun 350Z/370Z,2007,Pennsylvania,PHILADELPHIA (101)
481230,39,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-01,Harley-Davidson,Harley-Davidson 750cc or greater,2009,Texas,TAYLOR (441)
370604,44,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-01,Toyota,Toyota Corolla,2007,North Carolina,MECKLENBURG (119)
260354,76,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-01,Ford,Ford F-Series pickup,2018,Michigan,ROSCOMMON (143)
450369,33,1,,"Front Seat, Left Side",True,False,No (drugs not involved),Yes (Alcohol Involved),0.185 % BAC,2019-06-01,Lincoln,Lincoln Zephyr/MKZ,2009,South Carolina,HORRY (51)
420322,61,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-01,Harley-Davidson,Harley-Davidson 750cc or greater,1999,Pennsylvania,LEHIGH (77)
62187,40,1,,"Front Seat, Left Side",True,False,No (drugs not involved),Yes (Alcohol Involved),Test Not Given,2019-06-01,GMC,"GMC C, K, R, V-series pickup/     Sierra",2001,California,LOS ANGELES (37)
121659,46,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Mercedes-Benz,Mercedes-Benz C Class (94 on),2009,Florida,DUVAL (31)
370576,53,1,,"Front Seat, Left Side",False,True,No (drugs not involved),Yes (Alcohol Involved),Reported as Unknown if Tested,2019-06-02,Other Make,Other Make 0-50cc,2018,North Carolina,GRANVILLE (77)
481299,35,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),Yes (Alcohol Involved),0.051 % BAC,2019-06-02,Ducati,Ducati 750cc or greater,2013,Texas,NUECES (355)
481299,36,2,,"Second Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2019-06-02,Ducati,Ducati 750cc or greater,2013,Texas,NUECES (355)
10273,45,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2019-06-02,Ford,Ford F-Series pickup,2003,Alabama,MOBILE (97)
10273,41,1,,"Front Seat, Right Side",False,True,Not Reported,Not Reported,0.000 % BAC,2019-06-02,Ford,Ford F-Series pickup,2003,Alabama,MOBILE (97)
10273,10,1,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Ford,Ford F-Series pickup,2003,Alabama,MOBILE (97)
430088,56,1,,"Front Seat, Left Side",False,False,Not Reported,Yes (Alcohol Involved),0.078 % BAC,2019-06-02,Honda,"Honda Civic/CRX, del Sol",2018,Puerto Rico,PUERTO RICO (72)
340208,26,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Honda,Honda Odyssey,2008,New Jersey,CAMDEN (7)
340208,46,2,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Honda,Honda Odyssey,2008,New Jersey,CAMDEN (7)
340208,24,1,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Honda,Honda Odyssey,2008,New Jersey,CAMDEN (7)
62090,26,1,,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),Test Not Given,2019-06-02,Hyundai,"Hyundai Genesis (For 2009-2016 only. For model years 2017 on, see 55-043, 55-044 and 55-046)",2011,California,ORANGE (59)
270107,17,2,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Chevrolet,Chevrolet Malibu/Malibu Maxx,2005,Minnesota,CLAY (27)
481238,38,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.206 % BAC,2019-06-02,Toyota,Toyota Tundra,2008,Texas,MIDLAND (329)
360252,23,2,,"Front Seat, Left Side",True,False,Not Reported,No (Alcohol Not Involved),Not Reported,2019-06-02,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,2016,New York,QUEENS (81)
360252,22,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,2016,New York,QUEENS (81)
360252,19,1,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,2016,New York,QUEENS (81)
481507,35,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Nissan/Datsun,Nissan/Datsun Altima,2010,Texas,TRAVIS (453)
290273,23,1,,"Front Seat, Left Side",True,True,Not Reported,Reported as Unknown,0.179 % BAC,2019-06-02,BMW,BMW 3-series,1999,Missouri,ST. LOUIS (CITY) (510)
290273,22,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,BMW,BMW 3-series,1999,Missouri,ST. LOUIS (CITY) (510)
410138,39,2,,"Front Seat, Left Side",False,False,Not Reported,Yes (Alcohol Involved),0.180 % BAC,2019-06-02,Cadillac,Cadillac CTS/CTC,2003,Oregon,MORROW (49)
410138,3,2,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Cadillac,Cadillac CTS/CTC,2003,Oregon,MORROW (49)
410138,0,1,,"Second Seat, Middle",False,True,Not Reported,Not Reported,Test Not Given,2019-06-02,Cadillac,Cadillac CTS/CTC,2003,Oregon,MORROW (49)
121270,16,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Ford,Ford Ranger,1998,Florida,DUVAL (31)
121270,17,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Ford,Ford Ranger,1998,Florida,DUVAL (31)
121404,19,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Ford,Ford Focus,2015,Florida,POLK (105)
220239,38,1,,"Front Seat, Left Side",True,True,Reported as Unknown,No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Buick / Opel,"Buick / Opel LeSabre/Centurion/ Estate Wagon, Invicta, Custom, Limited, T-Type, Ltd, C.M.I, LE",2002,Louisiana,ST. HELENA (91)
220239,38,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Buick / Opel,"Buick / Opel LeSabre/Centurion/ Estate Wagon, Invicta, Custom, Limited, T-Type, Ltd, C.M.I, LE",2002,Louisiana,ST. HELENA (91)
61308,34,1,,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),0.270 % BAC,2019-06-02,Toyota,Toyota Tundra,2018,California,SAN DIEGO (73)
481334,20,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Not Reported,Test Not Given,2019-06-02,Nissan/Datsun,Nissan/Datsun Juke,2013,Texas,EDWARDS (137)
481334,19,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Nissan/Datsun,Nissan/Datsun Juke,2013,Texas,EDWARDS (137)
320087,29,1,,"Front Seat, Left Side",False,False,Not Reported,Yes (Alcohol Involved),0.144 % BAC,2019-06-02,Other Import,Other Import McLaren,2018,Nevada,CLARK (3)
320087,29,1,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Other Import,Other Import McLaren,2018,Nevada,CLARK (3)
20025,44,1,,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),0.219 % BAC,2019-06-02,Toyota,Toyota Tundra,2013,Alaska,OTHER (997)
60728,29,1,,"Front Seat, Left Side",True,False,No (drugs not involved),Yes (Alcohol Involved),0.010 % BAC,2019-06-02,BMW,BMW 3-series,2011,California,LOS ANGELES (37)
20024,25,2,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.047 % BAC,2019-06-02,Chevrolet,Chevrolet Malibu/Malibu Maxx,2007,Alaska,MATANUSKA-SUSITNA (170)
62578,40,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Toyota,Toyota Prius *,2006,California,SAN DIEGO (73)
430078,42,1,,"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Ford,Ford Transit,2017,Puerto Rico,PUERTO RICO (72)
430078,56,1,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Ford,Ford Transit,2017,Puerto Rico,PUERTO RICO (72)
430078,73,2,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Ford,Ford Transit,2017,Puerto Rico,PUERTO RICO (72)
430078,71,1,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Ford,Ford Transit,2017,Puerto Rico,PUERTO RICO (72)
121320,23,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Mitsubishi,Mitsubishi Mirage (2014 on.  For 1985-2002 use 52-035.),2015,Florida,PASCO (101)
300049,31,1,,"Front Seat, Left Side",False,True,No (drugs not involved),Yes (Alcohol Involved),0.169 % BAC,2019-06-02,Chevrolet,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2006,Montana,ROSEBUD (87)
121279,75,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Dodge,Dodge Caravan/Grand Caravan,2002,Florida,VOLUSIA (127)
121279,52,2,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Dodge,Dodge Caravan/Grand Caravan,2002,Florida,VOLUSIA (127)
10321,22,2,,"Front Seat, Left Side",True,False,Reported as Unknown,Yes (Alcohol Involved),Test Not Given,2019-06-02,Chevrolet,Chevrolet Malibu/Malibu Maxx,2010,Alabama,MORGAN (103)
10321,8,2,,"Second Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Chevrolet,Chevrolet Malibu/Malibu Maxx,2010,Alabama,MORGAN (103)
10321,1,2,,"Second Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2019-06-02,Chevrolet,Chevrolet Malibu/Malibu Maxx,2010,Alabama,MORGAN (103)
481353,26,1,,"Front Seat, Left Side",True,False,Not Reported,Yes (Alcohol Involved),"AC Test Performed, Results Unknown",2019-06-02,Chevrolet,Chevrolet Suburban (from 1950-2003;see 422 for 2004 on),2001,Texas,BEXAR (29)
350150,20,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2019-06-02,Dodge,"Dodge Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",2012,New Mexico,LEA (25)
350150,22,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Dodge,"Dodge Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",2012,New Mexico,LEA (25)
190102,18,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Other Make,Other Make Medium/Heavy - COE low entry,1995,Iowa,CLINTON (45)
481223,40,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Nissan/Datsun,Nissan/Datsun Pathfinder Armada,2008,Texas,BELL (27)
470382,32,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",1996,Tennessee,HOUSTON (83)
470382,7,1,,"Second Seat, Middle",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",1996,Tennessee,HOUSTON (83)
130587,25,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2019-06-02,Other Make,Other Make 750cc or greater,2014,Georgia,CHATHAM (51)
130592,59,2,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2019-06-02,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2004,Georgia,WALTON (297)
100036,17,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Kawasaki,Kawasaki 450-749cc,2007,Delaware,KENT (1)
240149,59,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Grand Cherokee (For 2014 on.  Use model 404 for model years prior to 2013.),2015,Maryland,ANNE ARUNDEL (3)
240149,58,2,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Grand Cherokee (For 2014 on.  Use model 404 for model years prior to 2013.),2015,Maryland,ANNE ARUNDEL (3)
130589,38,2,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Test Not Given,2019-06-02,Toyota,Toyota Camry,2019,Georgia,FULTON (121)
121277,28,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,International Harvester/Navistar,International Harvester/Navistar Medium/Heavy - CBE,2017,Florida,VOLUSIA (127)
121277,22,1,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,International Harvester/Navistar,International Harvester/Navistar Medium/Heavy - CBE,2017,Florida,VOLUSIA (127)
420298,26,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Other Make,Other Make 125-349cc,2012,Pennsylvania,MONTGOMERY (91)
450372,73,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2000,South Carolina,CHESTER (23)
470392,51,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Ford,Ford Taurus/Taurus X,2002,Tennessee,HARDIN (71)
470392,5,2,,"Second Seat, Right Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Ford,Ford Taurus/Taurus X,2002,Tennessee,HARDIN (71)
280244,40,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Harley-Davidson,Harley-Davidson 750cc or greater,2012,Mississippi,LAUDERDALE (75)
370595,19,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Lexus,Lexus IS-250/300/350/500/200t,2009,North Carolina,JOHNSTON (101)
370595,19,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2019-06-02,Lexus,Lexus IS-250/300/350/500/200t,2009,North Carolina,JOHNSTON (101)
410077,23,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2019-06-02,Yamaha,Yamaha 450-749cc,2016,Oregon,CLACKAMAS (5)
130591,15,1,,"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2019-06-02,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2000,Georgia,TAYLOR (269)
130591,36,2,,"Front Seat, Right Side",False,True,Not Reported,Not Reported,Test Not Given,2019-06-02,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2000,Georgia,TAYLOR (269)
280245,58,2,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Test Not Given,2019-06-02,Chevrolet,Chevrolet Malibu/Malibu Maxx,2005,Mississippi,GREENE (41)
280245,58,1,,Not Reported,True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Chevrolet,Chevrolet Malibu/Malibu Maxx,2005,Mississippi,GREENE (41)
360305,86,1,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Not Reported,2019-06-02,Hyundai,Hyundai Elantra,2018,New York,SULLIVAN (105)
121595,21,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2019-06-02,Nissan/Datsun,Nissan/Datsun Altima,2014,Florida,MIAMI-DADE (86)
121595,22,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Nissan/Datsun,Nissan/Datsun Altima,2014,Florida,MIAMI-DADE (86)
121286,18,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Ford,Ford Explorer Sport Trac,2001,Florida,MANATEE (81)
121286,19,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Ford,Ford Explorer Sport Trac,2001,Florida,MANATEE (81)
121286,18,1,,"Second Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Ford,Ford Explorer Sport Trac,2001,Florida,MANATEE (81)
121286,40,2,,"Second Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2019-06-02,Ford,Ford Explorer Sport Trac,2001,Florida,MANATEE (81)
410139,53,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.285 % BAC,2019-06-02,Chrysler,Chrysler Sebring,1999,Oregon,LINCOLN (41)
420383,18,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Ford,Ford Taurus/Taurus X,2002,Pennsylvania,BUTLER (19)
130588,30,2,,"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2019-06-02,Mercedes-Benz,Mercedes-Benz SPRINTER,2016,Georgia,FAYETTE (113)
130588,39,1,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Mercedes-Benz,Mercedes-Benz SPRINTER,2016,Georgia,FAYETTE (113)
130588,78,1,,"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Mercedes-Benz,Mercedes-Benz SPRINTER,2016,Georgia,FAYETTE (113)
130588,8,2,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Mercedes-Benz,Mercedes-Benz SPRINTER,2016,Georgia,FAYETTE (113)
130588,8,1,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Mercedes-Benz,Mercedes-Benz SPRINTER,2016,Georgia,FAYETTE (113)
80189,20,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Ford,Ford Mustang/Mustang II,2015,Colorado,WELD (123)
121517,57,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2019-06-02,Ford,Ford Explorer Sport Trac,2003,Florida,PINELLAS (103)
270108,37,1,,"Front Seat, Left Side",False,True,No (drugs not involved),Yes (Alcohol Involved),0.170 % BAC,2019-06-02,Harley-Davidson,Harley-Davidson 750cc or greater,2011,Minnesota,HENNEPIN (53)
481261,27,1,,"Front Seat, Left Side",True,False,Not Reported,Yes (Alcohol Involved),0.110 % BAC,2019-06-02,Ford,Ford Fiesta,2014,Texas,LLANO (299)
290278,18,1,,"Front Seat, Left Side",True,False,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Hyundai,Hyundai Santa Fe,2008,Missouri,FRANKLIN (71)
290278,20,1,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Hyundai,Hyundai Santa Fe,2008,Missouri,FRANKLIN (71)
290278,18,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.000 % BAC,2019-06-02,Hyundai,Hyundai Santa Fe,2008,Missouri,FRANKLIN (71)
290278,20,2,,"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Hyundai,Hyundai Santa Fe,2008,Missouri,FRANKLIN (71)
290278,14,1,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Hyundai,Hyundai Santa Fe,2008,Missouri,FRANKLIN (71)
40352,69,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Toyota,Toyota Tundra,2007,Arizona,MARICOPA (13)
121379,59,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Harley-Davidson,Harley-Davidson 750cc or greater,1990,Florida,ESCAMBIA (33)
121305,49,1,,"Front Seat, Left Side",False,True,No (drugs not involved),Yes (Alcohol Involved),0.210 % BAC,2019-06-02,Harley-Davidson,Harley-Davidson 750cc or greater,2002,Florida,ALACHUA (1)
390422,28,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Volkswagen,Volkswagen Passat (CC - 2008 thru 2011; see 052 for 2012 on),2014,Ohio,CUYAHOGA (35)
390422,28,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2019-06-02,Volkswagen,Volkswagen Passat (CC - 2008 thru 2011; see 052 for 2012 on),2014,Ohio,CUYAHOGA (35)
390422,10,2,,"Second Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Volkswagen,Volkswagen Passat (CC - 2008 thru 2011; see 052 for 2012 on),2014,Ohio,CUYAHOGA (35)
390422,9,1,,"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Volkswagen,Volkswagen Passat (CC - 2008 thru 2011; see 052 for 2012 on),2014,Ohio,CUYAHOGA (35)
390422,11,1,,"Second Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Volkswagen,Volkswagen Passat (CC - 2008 thru 2011; see 052 for 2012 on),2014,Ohio,CUYAHOGA (35)
121237,19,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Reported as Unknown if Tested,2019-06-02,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2002,Florida,SEMINOLE (117)
121237,19,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2002,Florida,SEMINOLE (117)
121237,14,1,,"Second Seat, Unknown",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2002,Florida,SEMINOLE (117)
121244,48,2,,"Front Seat, Left Side",False,False,Yes (drugs involved),Reported as Unknown,Not Reported,2019-06-02,Mazda,Mazda 626,2000,Florida,SEMINOLE (117)
290266,57,1,,"Front Seat, Left Side",False,True,Not Reported,No (Alcohol Not Involved),Test Not Given,2019-06-02,Harley-Davidson,Harley-Davidson 750cc or greater,2002,Missouri,ST. CLAIR (185)
360266,35,1,,"Front Seat, Left Side",False,True,Not Reported,Reported as Unknown,0.000 % BAC,2019-06-02,Yamaha,Yamaha Unknown cc,9999,New York,ERIE (29)
290265,56,1,,"Front Seat, Left Side",True,True,Not Reported,Reported as Unknown,0.173 % BAC,2019-06-02,Buick / Opel,Buick / Opel Riviera,1995,Missouri,CAMDEN (29)
450370,35,2,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2010,South Carolina,DARLINGTON (31)
450370,28,2,,"Front Seat, Right Side",False,True,Not Reported,Not Reported,0.000 % BAC,2019-06-02,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2010,South Carolina,DARLINGTON (31)
121339,999,9,,"Front Seat, Left Side",True,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2019-06-02,Unknown Make,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",9999,Florida,MIAMI-DADE (86)
121309,55,1,,"Front Seat, Left Side",False,False,Yes (drugs involved),Yes (Alcohol Involved),0.010 % BAC,2019-06-02,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,1992,Florida,ST. JOHNS (109)
121309,22,1,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,1992,Florida,ST. JOHNS (109)
360478,33,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),No (Alcohol Not Involved),0.028 % BAC,2019-06-02,Kawasaki,Kawasaki 450-749cc,2007,New York,ALBANY (1)
121327,54,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2019-06-02,Nissan/Datsun,Nissan/Datsun Juke,2011,Florida,MIAMI-DADE (86)
170380,37,2,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Reported as Unknown if Tested,2019-06-02,GMC,GMC Fullsize Jimmy/Yukon,1999,Illinois,COOK (31)
170380,16,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2019-06-02,GMC,GMC Fullsize Jimmy/Yukon,1999,Illinois,COOK (31)
130590,25,1,,"Front Seat, Left Side",False,True,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2019-06-02,Yamaha,Yamaha 750cc or greater,2019,Georgia,GWINNETT (135)
130590,15,1,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2019-06-02,Yamaha,Yamaha 750cc or greater,2019,Georgia,GWINNETT (135)
61112,21,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2019-06-02,Nissan/Datsun,Nissan/Datsun Sentra,2016,California,LOS ANGELES (37)
