St Case Num,Age,Sex,Race,Seat Pos,AirBag Deployed,Is Fatal,Is Drug,Is Drunk,BAC,Case Date,Make Name,Model Name,Model Year,State,County
160034,29,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Dodge,Dodge Stratus,2005,Idaho,CANYON (27)
160034,21,1,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Dodge,Dodge Stratus,2005,Idaho,CANYON (27)
160034,25,1,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Dodge,Dodge Stratus,2005,Idaho,CANYON (27)
400178,40,1,,"Front Seat, Left Side",True,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-29,Nissan/Datsun,Nissan/Datsun Frontier (1998 on),2019,Oklahoma,LINCOLN (81)
10221,54,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-29,Toyota,Toyota 4-Runner,2017,Alabama,COOSA (37)
10221,42,2,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2020-04-29,Toyota,Toyota 4-Runner,2017,Alabama,COOSA (37)
450220,57,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,Peterbilt,Peterbilt Medium/Heavy - CBE,2007,South Carolina,FLORENCE (41)
250075,27,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Not Reported,0.000 % BAC,2020-04-29,Infiniti,Infiniti M35/M37/M45/M56,2010,Massachusetts,NORFOLK (21)
480976,55,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2020-04-29,International Harvester/Navistar,International Harvester/Navistar Medium/Heavy - CBE,2012,Texas,WARD (475)
120935,54,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2020-04-29,Freightliner,Freightliner Medium/Heavy - CBE,2015,Florida,PALM BEACH (99)
180179,63,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-29,Dodge,Dodge Neon,2000,Indiana,DAVIESS (27)
300028,18,1,,"Front Seat, Left Side",True,True,No (drugs not involved),Reported as Unknown,0.051 % BAC,2020-04-29,Mercury,Mercury Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis,1999,Montana,CUSTER (17)
390360,71,2,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,0.000 % BAC,2020-04-29,KIA,KIA Sportage,2017,Ohio,PERRY (127)
290205,67,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Reported as Unknown,Not Reported,2020-04-29,Ford,"Ford Edge (For model years 2007-2018 only.  For model years 2019 on, see 12-424.)",2016,Missouri,FRANKLIN (71)
370369,24,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,Not Reported,2020-04-29,Ford,Ford Expedition,1998,North Carolina,ONSLOW (133)
10222,81,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,Pontiac,Pontiac Grand Prix (FWD),2002,Alabama,COLBERT (33)
480953,24,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2011,Texas,KERR (265)
450219,57,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),Yes (Alcohol Involved),0.000 % BAC,2020-04-29,Harley-Davidson,Harley-Davidson 750cc or greater,2008,South Carolina,AIKEN (3)
280163,49,1,,"Front Seat, Left Side",False,True,No (drugs not involved),Yes (Alcohol Involved),Test Not Given,2020-04-29,Ford,Ford Ranger,1994,Mississippi,COVINGTON (31)
90061,37,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,0.000 % BAC,2020-04-29,Honda,Honda 450-749 cc,2006,Connecticut,HARTFORD (3)
50143,30,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-29,Other Make,Other Make 350cc or greater (ATV),2014,Arkansas,POINSETT (111)
210150,82,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-29,KIA,KIA Forte,2012,Kentucky,LAUREL (125)
240396,85,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2020-04-29,Subaru,Subaru Outback (2003 on)(see 034 for prior to 2003),2018,Maryland,WICOMICO (45)
480945,77,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-29,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",1999,Texas,ANGELINA (5)
280164,77,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,Chevrolet,Chevrolet Malibu/Malibu Maxx,2005,Mississippi,HINDS (49)
470856,16,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2014,Tennessee,GREENE (59)
61195,55,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,Ducati,Ducati 750cc or greater,2018,California,LOS ANGELES (37)
480938,32,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,0.000 % BAC,2020-04-29,Kawasaki,Kawasaki 450-749cc,2019,Texas,HARRIS (201)
280165,34,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,Chevrolet,Chevrolet Sonic,2013,Mississippi,OKTIBBEHA (105)
280165,25,2,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Chevrolet,Chevrolet Sonic,2013,Mississippi,OKTIBBEHA (105)
280165,5,1,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Chevrolet,Chevrolet Sonic,2013,Mississippi,OKTIBBEHA (105)
280165,8,1,,"Second Seat, Right Side",False,True,Not Reported,Not Reported,Test Not Given,2020-04-29,Chevrolet,Chevrolet Sonic,2013,Mississippi,OKTIBBEHA (105)
420348,41,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,Test Not Given,2020-04-29,Unknown Make,Unknown Make 750cc or greater,2000,Pennsylvania,LACKAWANNA (69)
240138,34,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,Freightliner,Freightliner Medium/Heavy - CBE,2013,Maryland,ALLEGANY (1)
470274,61,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,Audi,Audi A7,2018,Tennessee,SHELBY (157)
210151,43,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.154 % BAC,2020-04-29,Lexus,Lexus RX330/350/400h/450h,2012,Kentucky,BOONE (15)
90064,63,2,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,0.000 % BAC,2020-04-29,Volvo,Volvo 80 Series,2003,Connecticut,TOLLAND (13)
380012,49,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-29,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",1995,North Dakota,BURLEIGH (15)
370365,25,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2020-04-29,Hyundai,Hyundai Elantra,2006,North Carolina,MOORE (125)
481027,25,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-29,Freightliner,Freightliner Medium/Heavy - CBE,2011,Texas,CALLAHAN (59)
480965,28,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),Yes (Alcohol Involved),0.204 % BAC,2020-04-29,Nissan/Datsun,"Nissan/Datsun Murano (For 2003-2018 only.  For model years 2019 on, see 35-422.)",2006,Texas,DALLAS (113)
40303,43,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",1997,Arizona,PIMA (19)
480986,24,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2020-04-29,Yamaha,Yamaha 450-749cc,2005,Texas,HARRIS (201)
220541,20,2,,"Front Seat, Left Side",True,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-29,Honda,"Honda Civic/CRX, del Sol",2006,Louisiana,EAST BATON ROUGE (33)
120995,19,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,Kawasaki,Kawasaki 350cc or greater (ATV),2007,Florida,GILCHRIST (41)
120977,61,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2020-04-29,Toyota,Toyota Corolla,2011,Florida,MIAMI-DADE (86)
121292,46,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2020-04-29,Buick / Opel,Buick / Opel Enclave (2008-12 model years only.  For 2013 on see model 421.),2012,Florida,VOLUSIA (127)
121292,36,1,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Buick / Opel,Buick / Opel Enclave (2008-12 model years only.  For 2013 on see model 421.),2012,Florida,VOLUSIA (127)
121292,998,2,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Buick / Opel,Buick / Opel Enclave (2008-12 model years only.  For 2013 on see model 421.),2012,Florida,VOLUSIA (127)
121292,998,2,,"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Buick / Opel,Buick / Opel Enclave (2008-12 model years only.  For 2013 on see model 421.),2012,Florida,VOLUSIA (127)
121292,998,1,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Buick / Opel,Buick / Opel Enclave (2008-12 model years only.  For 2013 on see model 421.),2012,Florida,VOLUSIA (127)
120978,58,2,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2020-04-29,Honda,"Honda Civic/CRX, del Sol",2013,Florida,BROWARD (11)
240216,39,1,,"Front Seat, Left Side",False,True,Not Reported,Yes (Alcohol Involved),0.200 % BAC,2020-04-29,Harley-Davidson,Harley-Davidson 750cc or greater,1993,Maryland,PRINCE GEORGE`S (33)
210156,76,2,,"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2020-04-29,Toyota,Toyota Corolla,2013,Kentucky,CARTER (43)
210156,75,2,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Toyota,Toyota Corolla,2013,Kentucky,CARTER (43)
260572,28,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,GMC,GMC Suburban/Yukon XL (2004 on; see 431 for 1950- 2003),2005,Michigan,WAYNE (163)
480967,27,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),Yes (Alcohol Involved),0.159 % BAC,2020-04-29,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",1992,Texas,BELL (27)
470275,26,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,BMW,BMW 3-series,2016,Tennessee,SHELBY (157)
370306,55,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),"AC Test Performed, Results Unknown",2020-04-29,Ford,Ford Ranger,2000,North Carolina,BUNCOMBE (21)
260167,20,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-29,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2003,Michigan,WAYNE (163)
260167,17,2,,Reported as Unknown,False,True,Not Reported,Not Reported,Test Not Given,2020-04-29,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2003,Michigan,WAYNE (163)
260167,16,1,,Reported as Unknown,False,True,Not Reported,Not Reported,Test Not Given,2020-04-29,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2003,Michigan,WAYNE (163)
260167,16,2,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2003,Michigan,WAYNE (163)
260167,25,1,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2003,Michigan,WAYNE (163)
260167,17,2,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2020-04-29,Chevrolet,Chevrolet Fullsize Blazer/Tahoe,2003,Michigan,WAYNE (163)
450221,36,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.170 % BAC,2020-04-29,Mercury,Mercury Mariner,2008,South Carolina,COLLETON (29)
290198,25,1,,"Front Seat, Left Side",True,True,Not Reported,Reported as Unknown,Not Reported,2020-04-30,Dodge,Dodge Charger,2013,Missouri,ST. LOUIS (189)
50150,18,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.025 % BAC,2020-04-30,Chevrolet,Chevrolet Malibu/Malibu Maxx,2009,Arkansas,BRADLEY (11)
390239,28,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Chrysler,Chrysler Sebring,2010,Ohio,MONTGOMERY (113)
170267,32,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Test Not Given,2020-04-30,Dodge,Dodge Caravan/Grand Caravan,2004,Illinois,COOK (31)
390363,998,8,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Unknown Make,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",9999,Ohio,ALLEN (3)
120937,42,2,,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),0.140 % BAC,2020-04-30,Hyundai,Hyundai Sonata,2011,Florida,BREVARD (9)
420180,40,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-30,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2006,Pennsylvania,PHILADELPHIA (101)
480982,69,2,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2020-04-30,Volkswagen,Volkswagen Passat (CC - 2008 thru 2011; see 052 for 2012 on),2007,Texas,DALLAS (113)
480982,69,2,,"Front Seat, Right Side",False,True,Not Reported,Not Reported,Test Not Given,2020-04-30,Volkswagen,Volkswagen Passat (CC - 2008 thru 2011; see 052 for 2012 on),2007,Texas,DALLAS (113)
480982,50,2,,"Second Seat, Right Side",False,True,Not Reported,Not Reported,0.000 % BAC,2020-04-30,Volkswagen,Volkswagen Passat (CC - 2008 thru 2011; see 052 for 2012 on),2007,Texas,DALLAS (113)
180173,42,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Nissan/Datsun,Nissan/Datsun Versa,2017,Indiana,VIGO (167)
290223,18,1,,"Front Seat, Left Side",True,False,Not Reported,No (Alcohol Not Involved),Not Reported,2020-04-30,Chrysler,Chrysler 300M/300/300C/300S,2005,Missouri,JASPER (97)
290207,37,2,,"Front Seat, Left Side",True,True,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Chevrolet,Chevrolet HHR,2006,Missouri,MARIES (125)
220179,40,2,,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Saturn,Saturn SL,2001,Louisiana,WASHINGTON (117)
61240,61,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Peterbilt,Peterbilt Medium/Heavy - CBE,2020,California,GLENN (21)
470321,20,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Nissan/Datsun,Nissan/Datsun 810/Maxima,2013,Tennessee,MAURY (119)
481005,19,1,,"Front Seat, Left Side",False,False,Yes (drugs involved),Not Reported,"AC Test Performed, Results Unknown",2020-04-30,Dodge,Dodge Dakota,2005,Texas,LUBBOCK (303)
481005,29,2,,"Front Seat, Right Side",False,True,Not Reported,Not Reported,Test Not Given,2020-04-30,Dodge,Dodge Dakota,2005,Texas,LUBBOCK (303)
130410,65,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Ford,Ford F-Series pickup,1992,Georgia,MARION (197)
410163,17,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,0.000 % BAC,2020-04-30,Toyota,Toyota Pickup,1983,Oregon,LINN (43)
400157,72,2,,"Front Seat, Left Side",True,True,Not Reported,Reported as Unknown,Test Not Given,2020-04-30,Honda,Honda HR-V,2019,Oklahoma,CLEVELAND (27)
260199,46,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),"AC Test Performed, Results Unknown",2020-04-30,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2018,Michigan,EMMET (47)
210159,28,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-30,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2005,Kentucky,GRANT (81)
210159,34,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2020-04-30,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2005,Kentucky,GRANT (81)
50161,74,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Dodge,Dodge Ram Pickup,2010,Arkansas,PULASKI (119)
290197,70,1,,"Front Seat, Left Side",False,False,Not Reported,No (Alcohol Not Involved),Test Not Given,2020-04-30,Harley-Davidson,Harley-Davidson 750cc or greater,2005,Missouri,HICKORY (85)
290197,60,2,,"Second Seat, Left Side",False,True,Not Reported,Not Reported,0.000 % BAC,2020-04-30,Harley-Davidson,Harley-Davidson 750cc or greater,2005,Missouri,HICKORY (85)
50165,77,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Dodge,Dodge Ram Pickup,2001,Arkansas,JOHNSON (71)
180169,17,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,Test Not Given,2020-04-30,Ford,Ford Focus,2001,Indiana,PORTER (127)
180169,20,2,,"Front Seat, Right Side",False,True,Not Reported,Not Reported,Test Not Given,2020-04-30,Ford,Ford Focus,2001,Indiana,PORTER (127)
180169,20,2,,"Second Seat, Middle",False,True,Not Reported,Not Reported,Test Not Given,2020-04-30,Ford,Ford Focus,2001,Indiana,PORTER (127)
50154,29,2,,"Front Seat, Left Side",True,False,Reported as Unknown,Yes (Alcohol Involved),0.215 % BAC,2020-04-30,Toyota,Toyota Matrix,2009,Arkansas,PULASKI (119)
480936,21,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Ford,Ford F-Series pickup,2010,Texas,DALLAS (113)
350291,73,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,0.000 % BAC,2020-04-30,Ford,Ford F-Series pickup,1972,New Mexico,ROOSEVELT (41)
61388,32,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-30,Ford,"Ford Edge (For model years 2007-2018 only.  For model years 2019 on, see 12-424.)",2008,California,LOS ANGELES (37)
80133,20,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Toyota,Toyota Camry,1995,Colorado,CROWLEY (25)
260177,42,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2012,Michigan,ALLEGAN (5)
420184,53,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),"AC Test Performed, Results Unknown",2020-04-30,Chevrolet,Chevrolet Colorado,2006,Pennsylvania,WAYNE (127)
420184,26,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Chevrolet,Chevrolet Colorado,2006,Pennsylvania,WAYNE (127)
121105,81,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-30,Toyota,Toyota RAV4 *,2018,Florida,INDIAN RIVER (61)
60596,56,2,,"Front Seat, Left Side",True,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Toyota,Toyota Camry,1997,California,SOLANO (95)
60596,79,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.010 % BAC,2020-04-30,Toyota,Toyota Camry,1997,California,SOLANO (95)
60596,71,1,,"Second Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Toyota,Toyota Camry,1997,California,SOLANO (95)
480983,28,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-30,BMW,BMW 5-series,2020,Texas,SMITH (423)
50152,15,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-30,Yamaha,Yamaha 350cc or greater (ATV),2006,Arkansas,SEARCY (129)
50152,16,1,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Yamaha,Yamaha 350cc or greater (ATV),2006,Arkansas,SEARCY (129)
290208,34,1,,"Front Seat, Left Side",True,False,Not Reported,Reported as Unknown,0.000 % BAC,2020-04-30,Buick / Opel,Buick / Opel Regal (2011 on),2017,Missouri,ST. LOUIS (CITY) (510)
290208,25,1,,"Second Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Buick / Opel,Buick / Opel Regal (2011 on),2017,Missouri,ST. LOUIS (CITY) (510)
290208,999,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Buick / Opel,Buick / Opel Regal (2011 on),2017,Missouri,ST. LOUIS (CITY) (510)
130369,34,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-30,Suzuki,Suzuki 750cc-over,2000,Georgia,DOUGHERTY (95)
90063,71,1,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,0.000 % BAC,2020-04-30,Toyota,Toyota Solara,1999,Connecticut,HARTFORD (3)
481028,30,2,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,"AC Test Performed, Results Unknown",2020-04-30,Toyota,Toyota Camry,2020,Texas,MONTGOMERY (339)
340142,34,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Subaru,Subaru Impreza,2015,New Jersey,HUNTERDON (19)
61030,81,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-30,Chrysler,Chrysler PT Cruiser,2008,California,SAN DIEGO (73)
480987,999,1,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Unknown Make,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",9999,Texas,MONTGOMERY (339)
480987,999,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Unknown Make,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",9999,Texas,MONTGOMERY (339)
350106,52,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Yes (Alcohol Involved),0.139 % BAC,2020-04-30,Toyota,Toyota Avalon,2002,New Mexico,SAN JUAN (45)
410033,62,2,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,0.000 % BAC,2020-04-30,Saturn,Saturn SL,1997,Oregon,LANE (39)
480940,25,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2020-04-30,Suzuki,Suzuki 750cc-over,2005,Texas,EL PASO (141)
50151,65,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-30,Ford,"Ford Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",2019,Arkansas,OUACHITA (103)
320076,54,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2020-04-30,Ford,Ford Mustang/Mustang II,2005,Nevada,WASHOE (31)
320076,55,2,,"Front Seat, Right Side",False,True,Not Reported,Not Reported,0.000 % BAC,2020-04-30,Ford,Ford Mustang/Mustang II,2005,Nevada,WASHOE (31)
280166,29,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-30,Freightliner,Freightliner Medium/Heavy - CBE,1999,Mississippi,LINCOLN (85)
210153,28,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Nissan/Datsun,Nissan/Datsun Altima,2015,Kentucky,PIKE (195)
210153,23,2,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2020-04-30,Nissan/Datsun,Nissan/Datsun Altima,2015,Kentucky,PIKE (195)
60369,56,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Honda,Honda 750 cc or greater,2018,California,SAN DIEGO (73)
60369,13,2,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Honda,Honda 750 cc or greater,2018,California,SAN DIEGO (73)
121390,33,2,,"Front Seat, Left Side",False,False,Reported as Unknown,Reported as Unknown,Test Not Given,2020-04-30,Chevrolet,"Chevrolet TrailBlazer (2003 on; for 2002 model, see 401)",2007,Florida,ORANGE (95)
121390,7,2,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Chevrolet,"Chevrolet TrailBlazer (2003 on; for 2002 model, see 401)",2007,Florida,ORANGE (95)
121390,6,2,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2020-04-30,Chevrolet,"Chevrolet TrailBlazer (2003 on; for 2002 model, see 401)",2007,Florida,ORANGE (95)
470311,65,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-30,Buick / Opel,Buick / Opel Somerset/Skylark,1989,Tennessee,CARROLL (17)
220253,30,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2020-04-30,Freightliner,Freightliner Medium/Heavy - CBE,2015,Louisiana,LAFAYETTE (55)
410042,44,1,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Not Reported,2020-04-30,Chevrolet,Chevrolet Geo Tracker/Tracker,1999,Oregon,LANE (39)
120989,72,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2020-04-30,Chevrolet,Chevrolet Equinox,2015,Florida,HARDEE (49)
90066,57,2,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,0.391 % BAC,2020-04-30,Lincoln,Lincoln Continental (thru `81)/ Town Car,1992,Connecticut,NEW LONDON (11)
