St Case Num,Age,Sex,Race,Seat Pos,AirBag Deployed,Is Fatal,Is Drug,Is Drunk,BAC,Case Date,Make Name,Model Name,Model Year,State,County
60131,0,2,Not a Fatality (not Applicable),"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-19,Toyota,Toyota 4-Runner,2001,California,SAN BENITO (69)
210058,58,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-19,Dodge,Dodge Ram Pickup,2002,Kentucky,LEE (129)
60211,53,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-19,Ford,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",1999,California,RIVERSIDE (65)
480447,18,1,White,"Front Seat, Left Side",False,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-19,Chevrolet,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2015,Texas,DALLAS (113)
320090,999,9,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Reported as Unknown,Reported as Unknown,Test Not Given,2018-02-19,Unknown Make,Unknown Make Unknown (light truck),9999,Nevada,CLARK (3)
420078,54,1,White,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.046 % BAC,2018-02-19,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),2003,Pennsylvania,POTTER (105)
180085,41,1,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-02-19,Dodge,Dodge Caravan/Grand Caravan,2001,Indiana,DELAWARE (35)
390105,36,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-19,Toyota,Toyota Camry,2005,Ohio,HAMILTON (61)
390105,41,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-19,Toyota,Toyota Camry,2005,Ohio,HAMILTON (61)
470095,46,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-19,Honda,Honda Odyssey,2005,Tennessee,FAYETTE (47)
340063,46,2,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-19,Honda,Honda Odyssey,2004,New Jersey,GLOUCESTER (15)
130168,998,8,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Reported as Unknown,Reported as Unknown,Test Not Given,2018-02-19,Unknown Make,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",9999,Georgia,SPALDING (255)
370204,45,1,White,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.250 % BAC,2018-02-19,Saturn,Saturn SL,1997,North Carolina,SURRY (171)
370204,44,1,White,"Front Seat, Right Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.160 % BAC,2018-02-19,Saturn,Saturn SL,1997,North Carolina,SURRY (171)
480446,18,1,White,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-02-19,Suzuki,Suzuki 750cc-over,1999,Texas,BEXAR (29)
150011,21,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Reported as Unknown,Reported as Unknown,Test Not Given,2018-02-19,Volkswagen,Volkswagen CC (For 2012 on. See model 046 for 2008-2011.),2013,Hawaii,HONOLULU (3)
480506,49,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),Yes (Alcohol Involved),0.212 % BAC,2018-02-19,Nissan/Datsun,Nissan/Datsun Titan (from 2004-06; see 481 for 2007 on),2005,Texas,RUNNELS (399)
480506,35,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,No (drugs not involved),Yes (Alcohol Involved),0.212 % BAC,2018-02-19,Nissan/Datsun,Nissan/Datsun Titan (from 2004-06; see 481 for 2007 on),2005,Texas,RUNNELS (399)
480506,33,1,Not a Fatality (not Applicable),"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-19,Nissan/Datsun,Nissan/Datsun Titan (from 2004-06; see 481 for 2007 on),2005,Texas,RUNNELS (399)
420265,50,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-19,Mercedes-Benz,Mercedes-Benz GL Class,2008,Pennsylvania,WASHINGTON (125)
400088,43,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-19,International Harvester/Navistar,International Harvester/Navistar Medium/Heavy - CBE,2007,Oklahoma,MUSKOGEE (101)
270032,21,1,Black,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.124 % BAC,2018-02-19,Ford,Ford Taurus/Taurus X,2005,Minnesota,ANOKA (3)
180089,39,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-19,Chrysler,Chrysler Town and Country,2013,Indiana,CASS (17)
340035,87,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-19,Hyundai,Hyundai Sonata,2008,New Jersey,BURLINGTON (5)
10115,36,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-19,Nissan/Datsun,Nissan/Datsun Frontier (1998 on),2003,Alabama,MOBILE (97)
10115,24,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-19,Nissan/Datsun,Nissan/Datsun Frontier (1998 on),2003,Alabama,MOBILE (97)
10115,11,1,Not a Fatality (not Applicable),"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2018-02-19,Nissan/Datsun,Nissan/Datsun Frontier (1998 on),2003,Alabama,MOBILE (97)
400052,59,1,White,"Front Seat, Left Side",False,True,Not Reported,Yes (Alcohol Involved),0.180 % BAC,2018-02-19,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2008,Oklahoma,PITTSBURG (121)
270033,25,1,All other races,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-19,Pontiac,Pontiac G6,2006,Minnesota,CHIPPEWA (23)
270033,32,1,Not a Fatality (not Applicable),"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2018-02-19,Pontiac,Pontiac G6,2006,Minnesota,CHIPPEWA (23)
270033,25,1,Not a Fatality (not Applicable),"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-19,Pontiac,Pontiac G6,2006,Minnesota,CHIPPEWA (23)
62369,37,1,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-02-19,Buick / Opel,Buick / Opel Century,1999,California,LOS ANGELES (37)
170220,36,1,Black,"Front Seat, Left Side",True,True,Not Reported,Not Reported,0.288 % BAC,2018-02-19,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),1999,Illinois,COOK (31)
170220,37,2,Not a Fatality (not Applicable),"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2018-02-19,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),1999,Illinois,COOK (31)
170220,29,1,Not a Fatality (not Applicable),"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2018-02-19,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),1999,Illinois,COOK (31)
120383,46,1,White,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.210 % BAC,2018-02-19,Kawasaki,Kawasaki 750cc or greater,2010,Florida,PALM BEACH (99)
90048,999,9,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2018-02-19,Toyota,Toyota Tundra,2016,Connecticut,HARTFORD (3)
200039,51,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-19,Ford,Ford F-Series pickup,2000,Kansas,POTTAWATOMIE (149)
200039,50,2,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-19,Ford,Ford F-Series pickup,2000,Kansas,POTTAWATOMIE (149)
60584,30,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),Yes (Alcohol Involved),0.221 % BAC,2018-02-19,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2001,California,STANISLAUS (99)
60584,38,1,White,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.190 % BAC,2018-02-19,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2001,California,STANISLAUS (99)
40161,47,2,American Indian (includes Alaska Native),"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Not Reported,2018-02-19,Buick / Opel,Buick / Opel Lucerne,2006,Arizona,MARICOPA (13)
210059,48,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),Yes (Alcohol Involved),Test Not Given,2018-02-19,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",1993,Kentucky,BULLITT (29)
260064,22,2,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Ford,Ford Focus,2012,Michigan,WAYNE (163)
260064,22,1,All other races,"Second Seat, Left Side",True,True,Not Reported,Not Reported,Test Not Given,2018-02-20,Ford,Ford Focus,2012,Michigan,WAYNE (163)
240041,26,1,Black,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.130 % BAC,2018-02-20,Infiniti,Infiniti G25/G35/G37,2004,Maryland,BALTIMORE (5)
60973,35,1,Black,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.213 % BAC,2018-02-20,Chevrolet,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2015,California,RIVERSIDE (65)
280085,33,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,GMC,GMC Fullsize Jimmy/Yukon,2005,Mississippi,LAMAR (73)
60395,59,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Buick / Opel,Buick / Opel Century,2000,California,SAN JOAQUIN (77)
130171,23,2,Black,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.187 % BAC,2018-02-20,Pontiac,Pontiac G6,2007,Georgia,WARE (299)
130171,21,2,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Pontiac,Pontiac G6,2007,Georgia,WARE (299)
390118,18,1,Black,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,Chevrolet,Chevrolet Cobalt,2010,Ohio,CUYAHOGA (35)
390118,17,2,Black,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.073 % BAC,2018-02-20,Chevrolet,Chevrolet Cobalt,2010,Ohio,CUYAHOGA (35)
370166,26,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),0.180 % BAC,2018-02-20,Nissan/Datsun,Nissan/Datsun Frontier (1998 on),2008,North Carolina,LEE (105)
120435,63,1,Black,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,GMC,GMC Terrain,2016,Florida,COLUMBIA (23)
220060,36,1,Black,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.247 % BAC,2018-02-20,Chevrolet,Chevrolet Camaro,2018,Louisiana,CADDO (17)
180086,18,1,White,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.080 % BAC,2018-02-20,Toyota,Toyota Yaris,2008,Indiana,MARION (97)
420079,44,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),"AC Test Performed, Results Unknown",2018-02-20,Freightliner,Freightliner Medium/Heavy - CBE,2013,Pennsylvania,MONTGOMERY (91)
420079,48,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Freightliner,Freightliner Medium/Heavy - CBE,2013,Pennsylvania,MONTGOMERY (91)
330010,34,2,Black,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.164 % BAC,2018-02-20,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),1999,New Hampshire,HILLSBOROUGH (11)
480376,44,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2017,Texas,HARRIS (201)
480377,42,1,White,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-02-20,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,2002,Texas,JACKSON (239)
450090,31,1,White,"Front Seat, Left Side",False,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,Harley-Davidson,Harley-Davidson 750cc or greater,2003,South Carolina,DORCHESTER (35)
60092,31,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Toyota,Toyota Scion tC (2005-2011 only.  See Scion for 2012 on.),2006,California,MERCED (47)
370125,27,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,Freightliner,Freightliner Medium/Heavy - CBE,2013,North Carolina,CLEVELAND (45)
480507,54,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,International Harvester/Navistar,International Harvester/Navistar Medium/Heavy - CBE,2013,Texas,MITCHELL (335)
320063,53,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Chevrolet,Chevrolet G-series van,2017,Nevada,CLARK (3)
200098,58,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Chevrolet,"Chevrolet Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",2013,Kansas,MIAMI (121)
310022,39,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,Ford,Ford F-Series pickup,2006,Nebraska,YORK (185)
310022,32,2,White,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Test Not Given,2018-02-20,Ford,Ford F-Series pickup,2006,Nebraska,YORK (185)
310022,30,1,White,"Second Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-02-20,Ford,Ford F-Series pickup,2006,Nebraska,YORK (185)
310022,26,1,White,"Second Seat, Right Side",False,True,Not Reported,Not Reported,Test Not Given,2018-02-20,Ford,Ford F-Series pickup,2006,Nebraska,YORK (185)
220062,35,1,White,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,GMC,GMC Fullsize Jimmy/Yukon,2002,Louisiana,LIVINGSTON (63)
260082,18,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,Mercury,Mercury Montego (2005 on),2005,Michigan,MARQUETTE (103)
260082,18,1,White,"Front Seat, Right Side",False,True,Not Reported,Not Reported,Test Not Given,2018-02-20,Mercury,Mercury Montego (2005 on),2005,Michigan,MARQUETTE (103)
480379,55,2,White,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,KIA,KIA Soul,2013,Texas,TAYLOR (441)
120455,68,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Nissan/Datsun,Nissan/Datsun Pathfinder Armada,2008,Florida,CITRUS (17)
120455,72,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Nissan/Datsun,Nissan/Datsun Pathfinder Armada,2008,Florida,CITRUS (17)
370214,23,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-02-20,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),1996,North Carolina,WILSON (195)
130207,20,1,White,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-02-20,Nissan/Datsun,Nissan/Datsun 200SX/240SX,1991,Georgia,TALBOT (263)
280074,45,2,White,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-02-20,Honda,Honda CR-V,2011,Mississippi,AMITE (5)
170331,52,2,White,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2018-02-20,Toyota,Toyota Yaris,2007,Illinois,WILL (197)
420073,73,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2008,Pennsylvania,WAYNE (127)
340086,63,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,Chevrolet,Chevrolet Malibu/Malibu Maxx,2008,New Jersey,CAMDEN (7)
240051,67,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Nissan/Datsun,Nissan/Datsun 810/Maxima,2011,Maryland,BALTIMORE (510)
280075,60,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Honda,Honda CR-V,2007,Mississippi,HARRISON (47)
480378,35,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,Kenworth,Kenworth Medium/Heavy - CBE,2014,Texas,KARNES (255)
340084,46,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Mack,Mack Medium/Heavy - COE low entry,1997,New Jersey,ESSEX (13)
340084,43,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Mack,Mack Medium/Heavy - COE low entry,1997,New Jersey,ESSEX (13)
340084,34,1,Not a Fatality (not Applicable),Riding on Exterior of Vehicle,False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Mack,Mack Medium/Heavy - COE low entry,1997,New Jersey,ESSEX (13)
340084,38,1,Not a Fatality (not Applicable),Riding on Exterior of Vehicle,False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Mack,Mack Medium/Heavy - COE low entry,1997,New Jersey,ESSEX (13)
280129,57,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Peterbilt,Peterbilt Medium/Heavy - Unknown engine location,2017,Mississippi,NESHOBA (99)
220109,34,2,White,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,Pontiac,Pontiac G6,2007,Louisiana,BIENVILLE (13)
60359,21,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Nissan/Datsun,Nissan/Datsun Altima,2008,California,IMPERIAL (25)
180094,69,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Reported as Unknown,Reported as Unknown,"AC Test Performed, Results Unknown",2018-02-20,Chevrolet,Chevrolet S-10/T-10 Pickup,1984,Indiana,PUTNAM (133)
220063,67,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Ford,Ford Explorer Sport Trac,2002,Louisiana,JACKSON (49)
480380,64,1,All other races,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Test Not Given,2018-02-20,Ford,Ford F-Series pickup,2008,Texas,TRAVIS (453)
220079,17,2,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,Hyundai,Hyundai Sonata,2012,Louisiana,ST. HELENA (91)
220079,18,2,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Hyundai,Hyundai Sonata,2012,Louisiana,ST. HELENA (91)
220079,13,2,Not a Fatality (not Applicable),"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Hyundai,Hyundai Sonata,2012,Louisiana,ST. HELENA (91)
80061,31,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,Yes (drugs involved),Yes (Alcohol Involved),0.098 % BAC,2018-02-20,Lexus,Lexus RX330/350/400h/450h,2012,Colorado,DOUGLAS (35)
80061,4,1,White,"Second Seat, Right Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,Lexus,Lexus RX330/350/400h/450h,2012,Colorado,DOUGLAS (35)
130170,61,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,International Harvester/Navistar,"International Harvester/Navistar Bus: Front engine, Flat front",2008,Georgia,DADE (83)
80068,78,1,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Toyota,Toyota Camry,2014,Colorado,EL PASO (41)
80068,66,1,Not a Fatality (not Applicable),"Front Seat, Right Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Toyota,Toyota Camry,2014,Colorado,EL PASO (41)
61253,79,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Lexus,Lexus ES-250/300/300h/330/ 350,2013,California,RIVERSIDE (65)
61043,1,2,Not a Fatality (not Applicable),"Second Seat, Left Side",False,False,Reported as Unknown,Reported as Unknown,Test Not Given,2018-02-20,Saturn,Saturn SL,1994,California,STANISLAUS (99)
61043,31,2,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Saturn,Saturn SL,1994,California,STANISLAUS (99)
61043,91,1,White,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Saturn,Saturn SL,1994,California,STANISLAUS (99)
250049,70,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.040 % BAC,2018-02-20,Other Import,Other Import Mini-Cooper,2012,Massachusetts,MIDDLESEX (17)
390086,56,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Chevrolet,Chevrolet S-10/T-10 Pickup,1997,Ohio,HARRISON (67)
390086,25,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Chevrolet,Chevrolet S-10/T-10 Pickup,1997,Ohio,HARRISON (67)
400053,42,2,Black,"Front Seat, Right Side",False,True,Not Reported,Not Reported,0.000 % BAC,2018-02-20,Infiniti,Infiniti Q45,2000,Oklahoma,OKLAHOMA (109)
400053,57,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Infiniti,Infiniti Q45,2000,Oklahoma,OKLAHOMA (109)
120319,30,1,White,"Front Seat, Left Side",False,True,Yes (drugs involved),Reported as Unknown,0.000 % BAC,2018-02-20,Mazda,Mazda Pickup/ B-Series Pickup,2001,Florida,CLAY (19)
360079,49,1,White,"Front Seat, Left Side",False,True,Not Reported,Not Reported,0.112 % BAC,2018-02-20,Ford,Ford F-Series pickup,2013,New York,ERIE (29)
420117,23,1,Black,"Front Seat, Left Side",False,True,Not Reported,No (Alcohol Not Involved),"AC Test Performed, Results Unknown",2018-02-20,Yamaha,Yamaha 450-749cc,2004,Pennsylvania,MONTGOMERY (91)
280077,60,1,Not a Fatality (not Applicable),"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Ford,Ford Ranger,2001,Mississippi,TIPPAH (139)
470116,87,2,White,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Toyota,Toyota Avalon,2006,Tennessee,SEVIER (155)
480374,44,2,Black,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2018-02-20,Chevrolet,Chevrolet Avalanche,2003,Texas,ELLIS (139)
63260,27,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,Reported as Unknown,Yes (Alcohol Involved),Test Not Given,2018-02-20,Nissan/Datsun,Nissan/Datsun 810/Maxima,2009,California,ORANGE (59)
63260,35,1,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Nissan/Datsun,Nissan/Datsun 810/Maxima,2009,California,ORANGE (59)
360059,66,1,White,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.250 % BAC,2018-02-20,Mercury,Mercury Sable,2000,New York,ONONDAGA (67)
370207,30,1,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Chevrolet,Chevrolet Cruze,2015,North Carolina,WAKE (183)
370207,20,2,Not a Fatality (not Applicable),"Front Seat, Right Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Chevrolet,Chevrolet Cruze,2015,North Carolina,WAKE (183)
120497,27,2,Not a Fatality (not Applicable),"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2018-02-20,Mercedes-Benz,Mercedes-Benz C Class (94 on),2009,Florida,MIAMI-DADE (86)
120497,0,1,Not a Fatality (not Applicable),"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Mercedes-Benz,Mercedes-Benz C Class (94 on),2009,Florida,MIAMI-DADE (86)
120497,4,1,Not a Fatality (not Applicable),"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2018-02-20,Mercedes-Benz,Mercedes-Benz C Class (94 on),2009,Florida,MIAMI-DADE (86)
