St Case Num,Age,Sex,Race,Seat Pos,AirBag Deployed,Is Fatal,Is Drug,Is Drunk,BAC,Case Date,Make Name,Model Name,Model Year,State,County
170238,61,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Ford,Ford Taurus/Taurus X,2008,Illinois,COOK (31)
122398,80,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Honda,Honda Fit,2015,Florida,OSCEOLA (97)
220342,45,2,,"Front Seat, Left Side",False,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Mazda,Mazda Mazda3,2011,Louisiana,CALDWELL (21)
220342,10,2,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Mazda,Mazda Mazda3,2011,Louisiana,CALDWELL (21)
171213,49,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Cadillac,Cadillac CTS/CTC,2008,Illinois,COOK (31)
390516,15,1,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Other Make,Other Make Unknown (OTHER MAKE),2008,Ohio,HENRY (69)
370567,72,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Mercury,Mercury Sable,2002,North Carolina,SAMPSON (163)
250181,60,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Honda,Honda Pilot,2013,Massachusetts,WORCESTER (27)
100035,62,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Toyota,Toyota Corolla,2019,Delaware,KENT (1)
360240,23,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,Not Reported,2021-05-22,Suzuki,Suzuki 450-749cc,2016,New York,ORANGE (71)
61676,22,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2021-05-22,Toyota,Toyota Tacoma,2019,California,SAN JOAQUIN (77)
63670,30,2,,"Front Seat, Left Side",False,False,No (drugs not involved),Yes (Alcohol Involved),0.113 % BAC,2021-05-22,Hyundai,Hyundai Sonata,2006,California,CONTRA COSTA (13)
63670,30,2,,"Front Seat, Right Side",False,True,Not Reported,Not Reported,Not Reported,2021-05-22,Hyundai,Hyundai Sonata,2006,California,CONTRA COSTA (13)
240365,34,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Not Reported,0.000 % BAC,2021-05-22,Volvo,Volvo 40 Series,2006,Maryland,GARRETT (23)
240365,32,2,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.000 % BAC,2021-05-22,Volvo,Volvo 40 Series,2006,Maryland,GARRETT (23)
360306,32,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,0.000 % BAC,2021-05-22,Ducati,Ducati Unknown cc,2019,New York,ORANGE (71)
90063,59,1,,"Front Seat, Left Side",True,False,Not Reported,Yes (Alcohol Involved),0.150 % BAC,2021-05-22,Cadillac,Cadillac DTS,2006,Connecticut,LITCHFIELD (5)
90063,65,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.173 % BAC,2021-05-22,Cadillac,Cadillac DTS,2006,Connecticut,LITCHFIELD (5)
180251,27,1,,"Front Seat, Left Side",False,False,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Chevrolet,Chevrolet Cavalier,1999,Indiana,CRAWFORD (25)
180251,7,2,,"Second Seat, Middle",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Chevrolet,Chevrolet Cavalier,1999,Indiana,CRAWFORD (25)
180251,998,8,,Not Reported,False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Chevrolet,Chevrolet Cavalier,1999,Indiana,CRAWFORD (25)
121676,33,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),Reported as Unknown,0.312 % BAC,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2017,Florida,PINELLAS (103)
470458,23,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2009,Tennessee,SEQUATCHIE (153)
470458,38,2,,"Second Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2009,Tennessee,SEQUATCHIE (153)
420234,55,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Yamaha,Yamaha 750cc or greater,2001,Pennsylvania,YORK (133)
90053,32,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,0.100 % BAC,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2008,Connecticut,WINDHAM (15)
90053,27,2,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2008,Connecticut,WINDHAM (15)
470449,69,2,,"Front Seat, Left Side",True,False,Yes (drugs involved),Yes (Alcohol Involved),0.000 % BAC,2021-05-22,Nissan/Datsun,Nissan/Datsun Altima,2005,Tennessee,SHELBY (157)
470449,77,2,,"Front Seat, Right Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Nissan/Datsun,Nissan/Datsun Altima,2005,Tennessee,SHELBY (157)
420944,36,2,,"Front Seat, Left Side",True,False,Reported as Unknown,Reported as Unknown,Reported as Unknown if Tested,2021-05-22,Acura,Acura TLX,2015,Pennsylvania,CHESTER (29)
420944,8,2,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,Reported as Unknown if Tested,2021-05-22,Acura,Acura TLX,2015,Pennsylvania,CHESTER (29)
420944,9,1,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Acura,Acura TLX,2015,Pennsylvania,CHESTER (29)
420944,11,1,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Acura,Acura TLX,2015,Pennsylvania,CHESTER (29)
220343,53,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2021-05-22,Toyota,Toyota Corolla,2007,Louisiana,CADDO (17)
430119,30,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,0.000 % BAC,2021-05-22,Other Make,Other Make 125-349cc,2009,Puerto Rico,
280248,45,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Nissan/Datsun,Nissan/Datsun 810/Maxima,2007,Mississippi,KEMPER (69)
410351,30,1,,"Front Seat, Left Side",False,True,Not Reported,Not Reported,0.000 % BAC,2021-05-22,Yamaha,Yamaha 450-749cc,2009,Oregon,MULTNOMAH (51)
240336,26,1,,"Front Seat, Left Side",True,False,Not Reported,Yes (Alcohol Involved),0.100 % BAC,2021-05-22,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2015,Maryland,BALTIMORE (5)
180271,23,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Infiniti,Infiniti G25/G35/G37,2009,Indiana,CLINTON (23)
470439,43,2,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2019,Tennessee,ANDERSON (1)
180253,50,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,Test Not Given,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2010,Indiana,PORTER (127)
130598,30,1,,"Front Seat, Left Side",False,True,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Yamaha,Yamaha 750cc or greater,2011,Georgia,DEKALB (89)
121546,998,9,,"Front Seat, Left Side",False,False,Reported as Unknown,Reported as Unknown,Test Not Given,2021-05-22,Unknown Make,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",9999,Florida,PALM BEACH (99)
310047,41,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2016,Nebraska,RED WILLOW (145)
310047,39,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2016,Nebraska,RED WILLOW (145)
310047,10,1,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2016,Nebraska,RED WILLOW (145)
310047,15,1,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2016,Nebraska,RED WILLOW (145)
310047,15,2,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2016,Nebraska,RED WILLOW (145)
310047,15,2,,Reported as Unknown,False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Chevrolet,Chevrolet Suburban (from 2004 on; see 431 for 1950-2003),2016,Nebraska,RED WILLOW (145)
481362,77,2,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Chevrolet,Chevrolet Traverse (2009-2012 only.  For 2013 on see model 423.),2011,Texas,LUBBOCK (303)
63019,38,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Lexus,Lexus IS-250/300/350/500/200t,2003,California,GLENN (21)
481483,58,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Chevrolet,Chevrolet Cavalier,2000,Texas,ATASCOSA (13)
481483,16,1,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Chevrolet,Chevrolet Cavalier,2000,Texas,ATASCOSA (13)
121524,60,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2021-05-22,Buick / Opel,"Buick / Opel LeSabre/Centurion/ Estate Wagon, Invicta, Custom, Limited, T-Type, Ltd, C.M.I, LE",2003,Florida,VOLUSIA (127)
290286,23,1,,"Front Seat, Left Side",True,True,Not Reported,No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Chevrolet,Chevrolet Cobalt,2009,Missouri,MARIES (125)
470438,39,2,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Ford,Ford Escape,2016,Tennessee,RUTHERFORD (149)
481456,53,2,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Toyota,Toyota Sienna,2013,Texas,PRESIDIO (377)
481456,19,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Toyota,Toyota Sienna,2013,Texas,PRESIDIO (377)
481456,77,2,,"Second Seat, Middle",False,True,Not Reported,Not Reported,Test Not Given,2021-05-22,Toyota,Toyota Sienna,2013,Texas,PRESIDIO (377)
62375,29,2,,"Front Seat, Left Side",False,True,Yes (drugs involved),Yes (Alcohol Involved),0.146 % BAC,2021-05-22,Suzuki,Suzuki 750cc-over,2003,California,ALAMEDA (1)
62375,29,2,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Suzuki,Suzuki 750cc-over,2003,California,ALAMEDA (1)
10346,31,1,,"Front Seat, Left Side",True,False,Reported as Unknown,No (Alcohol Not Involved),0.000 % BAC,2021-05-22,GMC,"GMC C, K, R, V-series pickup/     Sierra",2011,Alabama,MARSHALL (95)
10346,60,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-22,GMC,"GMC C, K, R, V-series pickup/     Sierra",2011,Alabama,MARSHALL (95)
50273,61,1,,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.023 % BAC,2021-05-22,Hyundai,Hyundai Elantra,2007,Arkansas,BENTON (7)
390357,33,2,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Chrysler,Chrysler Pacifica (Passenger Cars),2004,Ohio,LUCAS (95)
50203,17,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",1997,Arkansas,CRAIGHEAD (31)
481359,40,1,,"Front Seat, Left Side",False,False,No (drugs not involved),Not Reported,Test Not Given,2021-05-22,Chevrolet,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2007,Texas,WILLIAMSON (491)
481359,35,2,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Chevrolet,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",2007,Texas,WILLIAMSON (491)
290291,47,1,,"Front Seat, Left Side",False,False,Not Reported,Yes (Alcohol Involved),0.103 % BAC,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2006,Missouri,MONITEAU (135)
290291,39,2,,"Second Seat, Left Side",False,True,Not Reported,Not Reported,0.184 % BAC,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2006,Missouri,MONITEAU (135)
61640,33,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Toyota,Toyota Corolla,2017,California,SAN DIEGO (73)
420233,37,1,,"Front Seat, Left Side",True,False,Reported as Unknown,Reported as Unknown,"AC Test Performed, Results Unknown",2021-05-22,Peterbilt,Peterbilt Medium/Heavy - CBE,2017,Pennsylvania,LANCASTER (71)
481399,66,1,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,Not Reported,2021-05-22,GMC,"GMC C, K, R, V-series pickup/     Sierra",2007,Texas,ELLIS (139)
63858,998,8,,"Front Seat, Left Side",True,False,Reported as Unknown,Reported as Unknown,Test Not Given,2021-05-22,Not Reported,Not Reported Not Reported,9998,California,LOS ANGELES (37)
370537,45,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2020,North Carolina,MECKLENBURG (119)
90070,999,9,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Unknown Make,Unknown Make Unknown (light truck),9999,Connecticut,NEW HAVEN (9)
130603,54,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.293 % BAC,2021-05-22,Ford,Ford F-Series pickup,2008,Georgia,BALDWIN (9)
130603,53,1,,"Front Seat, Right Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Ford,Ford F-Series pickup,2008,Georgia,BALDWIN (9)
180346,23,1,,"Front Seat, Left Side",True,False,Reported as Unknown,Reported as Unknown,Test Not Given,2021-05-22,Honda,Honda CR-V,2006,Indiana,WASHINGTON (175)
180346,20,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Honda,Honda CR-V,2006,Indiana,WASHINGTON (175)
180346,1,1,,"Second Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Honda,Honda CR-V,2006,Indiana,WASHINGTON (175)
180346,2,1,,"Second Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Honda,Honda CR-V,2006,Indiana,WASHINGTON (175)
340200,20,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),Yes (Alcohol Involved),0.192 % BAC,2021-05-22,Kawasaki,Kawasaki 450-749cc,2001,New Jersey,CAMDEN (7)
60490,29,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Chrysler,Chrysler Town and Country,1994,California,SAN JOAQUIN (77)
290287,50,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.213 % BAC,2021-05-22,Dodge,Dodge Caravan/Grand Caravan,2015,Missouri,NEWTON (145)
290287,8,1,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.000 % BAC,2021-05-22,Dodge,Dodge Caravan/Grand Caravan,2015,Missouri,NEWTON (145)
481371,41,2,,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.259 % BAC,2021-05-22,Ford,Ford Expedition,2009,Texas,DALLAS (113)
481418,33,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.156 % BAC,2021-05-22,Nissan/Datsun,Nissan/Datsun Altima,2021,Texas,WISE (497)
481418,33,1,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Nissan/Datsun,Nissan/Datsun Altima,2021,Texas,WISE (497)
370506,38,1,,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.130 % BAC,2021-05-22,Chevrolet,Chevrolet Camaro,1995,North Carolina,GREENE (79)
130605,34,1,,"Front Seat, Left Side",False,True,No (drugs not involved),Yes (Alcohol Involved),0.064 % BAC,2021-05-22,Kawasaki,Kawasaki 750cc or greater,2008,Georgia,HENRY (151)
80190,42,2,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,2009,Colorado,DENVER (31)
10323,39,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Yes (Alcohol Involved),0.368 % BAC,2021-05-22,Chevrolet,Chevrolet Geo Tracker/Tracker,1991,Alabama,BALDWIN (3)
390401,23,1,,"Front Seat, Left Side",False,True,Not Reported,Yes (Alcohol Involved),0.181 % BAC,2021-05-22,Ford,Ford Mustang/Mustang II,1992,Ohio,ASHLAND (5)
390401,21,2,,"Front Seat, Right Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Ford,Ford Mustang/Mustang II,1992,Ohio,ASHLAND (5)
390404,28,1,,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.247 % BAC,2021-05-22,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2005,Ohio,AUGLAIZE (11)
121343,46,1,,"Front Seat, Left Side",False,True,No (drugs not involved),Reported as Unknown,Not Reported,2021-05-22,Toyota,Toyota Yaris,2010,Florida,PALM BEACH (99)
261004,25,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Hyundai,Hyundai Elantra,2011,Michigan,WAYNE (163)
170401,42,1,,"Front Seat, Left Side",False,True,Not Reported,No (Alcohol Not Involved),0.180 % BAC,2021-05-22,Ford,Ford F-Series pickup,2006,Illinois,WILL (197)
370483,57,1,,"Front Seat, Left Side",False,False,Not Reported,Yes (Alcohol Involved),Test Not Given,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2020,North Carolina,CATAWBA (35)
370483,50,2,,"Second Seat, Left Side",False,True,Not Reported,Not Reported,0.000 % BAC,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2020,North Carolina,CATAWBA (35)
60497,21,1,,"Front Seat, Left Side",True,False,No (drugs not involved),Yes (Alcohol Involved),0.122 % BAC,2021-05-22,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2006,California,SAN JOAQUIN (77)
40590,999,9,,"Front Seat, Left Side",False,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Unknown Make,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",9999,Arizona,MARICOPA (13)
121381,44,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-22,Lincoln,Lincoln Aviator,2004,Florida,DE SOTO (27)
121381,59,2,,"Front Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-22,Lincoln,Lincoln Aviator,2004,Florida,DE SOTO (27)
60760,40,1,,"Front Seat, Left Side",False,False,No (drugs not involved),Yes (Alcohol Involved),0.080 % BAC,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2004,California,SACRAMENTO (67)
60760,57,2,,"Second Seat, Left Side",False,True,Not Reported,Not Reported,Not Reported,2021-05-22,Harley-Davidson,Harley-Davidson 750cc or greater,2004,California,SACRAMENTO (67)
40591,30,1,,"Front Seat, Left Side",False,True,Yes (drugs involved),Yes (Alcohol Involved),0.253 % BAC,2021-05-23,Harley-Davidson,Harley-Davidson 750cc or greater,2011,Arizona,MARICOPA (13)
370578,35,1,,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.000 % BAC,2021-05-23,Mercedes-Benz,Mercedes-Benz M/ML Class,2015,North Carolina,VANCE (181)
370513,51,1,,"Front Seat, Left Side",False,False,Not Reported,Yes (Alcohol Involved),0.130 % BAC,2021-05-23,Ford,Ford F-Series pickup,2010,North Carolina,HALIFAX (83)
481528,43,1,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-23,Honda,Honda Odyssey,2007,Texas,TRAVIS (453)
121398,19,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2021-05-23,KIA,KIA Other (automobile),2021,Florida,BROWARD (11)
180290,32,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,Not Reported,2021-05-23,Ford,Ford Fusion,2011,Indiana,SPENCER (147)
220344,28,2,,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.064 % BAC,2021-05-23,Toyota,Toyota Corolla,2014,Louisiana,TANGIPAHOA (105)
63482,29,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),Yes (Alcohol Involved),0.200 % BAC,2021-05-23,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2000,California,SAN JOAQUIN (77)
450362,30,1,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,Not Reported,2021-05-23,Jeep / Kaiser-Jeep / Willys- Jeep,Jeep / Kaiser-Jeep / Willys- Jeep Grand Cherokee (For 2014 on.  Use model 404 for model years prior to 2013.),2017,South Carolina,DILLON (33)
170399,38,1,,"Front Seat, Left Side",False,True,Not Reported,Reported as Unknown,0.246 % BAC,2021-05-23,Harley-Davidson,Harley-Davidson 750cc or greater,2011,Illinois,MADISON (119)
420235,30,1,,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),"AC Test Performed, Results Unknown",2021-05-23,BMW,BMW 3-series,2008,Pennsylvania,MONROE (89)
240133,18,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2021-05-23,Honda,"Honda Civic/CRX, del Sol",2008,Maryland,PRINCE GEORGE`S (33)
240133,16,2,,"Front Seat, Right Side",True,True,Not Reported,Not Reported,0.000 % BAC,2021-05-23,Honda,"Honda Civic/CRX, del Sol",2008,Maryland,PRINCE GEORGE`S (33)
240133,15,2,,"Second Seat, Right Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-23,Honda,"Honda Civic/CRX, del Sol",2008,Maryland,PRINCE GEORGE`S (33)
60552,27,1,,"Front Seat, Left Side",True,True,Reported as Unknown,Yes (Alcohol Involved),Not Reported,2021-05-23,Ford,Ford Mustang/Mustang II,2017,California,SAN DIEGO (73)
390982,27,1,,"Front Seat, Left Side",True,True,Not Reported,Not Reported,0.166 % BAC,2021-05-23,Nissan/Datsun,Nissan/Datsun 810/Maxima,2001,Ohio,MAHONING (99)
400187,21,2,,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.210 % BAC,2021-05-23,Ford,Ford Focus,2006,Oklahoma,OKLAHOMA (109)
390614,30,1,,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.188 % BAC,2021-05-23,Dodge,"Dodge Journey (For 2009-2018 only.  For model years 2019 on, see 07-404.)",2012,Ohio,HARDIN (65)
370553,37,1,,"Front Seat, Left Side",True,True,Not Reported,Yes (Alcohol Involved),0.080 % BAC,2021-05-23,Mercedes-Benz,Mercedes-Benz C Class (94 on),2013,North Carolina,RICHMOND (153)
481368,999,9,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-23,Unknown Make,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",9999,Texas,EL PASO (141)
290293,55,1,,"Front Seat, Left Side",False,False,Not Reported,Reported as Unknown,Test Not Given,2021-05-23,Chrysler,Chrysler Town and Country,2008,Missouri,BOONE (19)
420238,30,1,,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),Test Not Given,2021-05-23,Honda,"Honda Civic/CRX, del Sol",2013,Pennsylvania,DAUPHIN (43)
481357,32,2,,"Front Seat, Left Side",True,True,No (drugs not involved),Yes (Alcohol Involved),0.231 % BAC,2021-05-23,Chevrolet,Chevrolet Trax,2020,Texas,HARRIS (201)
260361,31,1,,"Front Seat, Left Side",True,True,Yes (drugs involved),No (Alcohol Not Involved),0.000 % BAC,2021-05-23,Buick / Opel,Buick / Opel Encore,2021,Michigan,OAKLAND (125)
320064,23,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,0.000 % BAC,2021-05-23,Ford,Ford Ranger,2000,Nevada,CLARK (3)
170678,30,1,,"Front Seat, Left Side",False,True,Reported as Unknown,Reported as Unknown,"AC Test Performed, Results Unknown",2021-05-23,Yamaha,Yamaha 750cc or greater,2012,Illinois,LAKE (97)
280250,19,2,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-23,Honda,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",1999,Mississippi,PONTOTOC (115)
50204,39,2,,"Front Seat, Left Side",False,True,Yes (drugs involved),Yes (Alcohol Involved),0.100 % BAC,2021-05-23,Harley-Davidson,Harley-Davidson 750cc or greater,2017,Arkansas,PULASKI (119)
10328,75,1,,"Front Seat, Left Side",False,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-23,Volvo,Volvo V50,2007,Alabama,TALLADEGA (121)
320185,30,1,,"Front Seat, Left Side",False,True,No (drugs not involved),No (Alcohol Not Involved),Not Reported,2021-05-23,Freightliner,Freightliner Medium/Heavy - CBE,2017,Nevada,ESMERALDA (9)
320185,998,1,,Sleeper Section of Cab (Truck),False,False,Not Reported,Not Reported,Test Not Given,2021-05-23,Freightliner,Freightliner Medium/Heavy - CBE,2017,Nevada,ESMERALDA (9)
481356,999,9,,"Front Seat, Left Side",True,False,Not Reported,Not Reported,Test Not Given,2021-05-23,Unknown Make,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",9999,Texas,GUADALUPE (187)
270125,19,1,,"Front Seat, Left Side",True,False,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-23,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",2004,Minnesota,DOUGLAS (41)
260274,48,1,,"Front Seat, Left Side",True,True,No (drugs not involved),No (Alcohol Not Involved),Test Not Given,2021-05-23,Kenworth,Kenworth Medium/Heavy - CBE,2015,Michigan,OTTAWA (139)
350130,26,2,,"Front Seat, Left Side",True,False,Not Reported,Yes (Alcohol Involved),Not Reported,2021-05-23,Chevrolet,Chevrolet Captiva,2015,New Mexico,BERNALILLO (1)
