,CountyName,StateName,Fatals,lat,long
1396,KOOTENAI ,Idaho,65,47.654857,-116.7162916
1397,KOSCIUSKO ,Indiana,49,29.1055243,-97.950559
1398,KOSSUTH ,Iowa,6,41.0105906,-91.1345917
1399,LA MOURE ,North Dakota,4,46.256043,-100.164642
1400,LA PAZ ,Arizona,56,15.6836396,-87.3329197
1401,LA PLATA ,Colorado,30,37.3972204,-108.0631295
1402,LA PORTE ,Indiana,60,41.6105983,-86.7225227
1403,LA SALLE ,Louisiana,11,46.4069603,4.8696167
1404,LA SALLE ,Texas,15,28.7916577,-96.6691449
1405,LABETTE ,Kansas,15,37.1899712,-95.3103729
1406,LAC QUI PARLE ,Minnesota,3,44.986426,-96.2024907
1407,LACKAWANNA ,Pennsylvania,75,41.71788145,-75.55963329979271
1408,LACLEDE ,Missouri,35,39.786282,-93.1695833
1409,LAFAYETTE ,Arkansas,4,33.1821484,-93.5972459
1410,LAFAYETTE ,Florida,3,30.4269262,-84.2163104
1411,LAFAYETTE ,Louisiana,94,30.2262187,-92.0178202
1412,LAFAYETTE ,Mississippi,37,34.3173283,-89.2611839
1413,LAFAYETTE ,Missouri,25,39.0603689,-93.8151868
1414,LAFOURCHE ,Louisiana,63,29.7671535,-90.7659249
1415,LAGRANGE ,Indiana,22,41.6417165,-85.4166502
1416,LAJAS ,Puerto Rico,2,18.045329,-67.058483
1417,LAKE ,California,58,39.0505411,-122.7776556
1418,LAKE ,Colorado,2,39.2056525,-106.342801
1419,LAKE ,Florida,218,28.7006859,-81.78994
1420,LAKE ,Illinois,153,42.3327033,-87.9939552
1421,LAKE ,Indiana,206,41.7299358,-84.8407696
1422,LAKE ,Michigan,7,43.9699997,-85.7884997
1423,LAKE ,Minnesota,6,47.6348022,-91.4394994
1424,LAKE ,Montana,37,43.4088984,23.2203193
1425,LAKE ,Ohio,40,39.341405800000004,-84.26704070255775
1426,LAKE ,Oregon,17,45.4206749,-122.670649
1427,LAKE ,South Dakota,4,44.0188394,-97.1267291
1428,LAKE ,Tennessee,3,35.91618,-85.08555926314949
1429,LAKE OF THE WOODS ,Minnesota,2,48.7032282,-94.8480091
1430,LAMAR ,Alabama,16,33.3967806,-85.3952287
1431,LAMAR ,Georgia,12,32.01628,-84.0718475
1432,LAMAR ,Mississippi,41,34.9173149,-89.3178505
1433,LAMAR ,Texas,49,28.1394565,-97.0055455
1434,LAMB ,Texas,11,34.0321667,-102.3429233
1435,LAMPASAS ,Texas,20,31.0644039,-98.1836796
1436,LANCASTER ,Nebraska,68,40.9515685,-96.6909842
1437,LANCASTER ,Pennsylvania,195,40.03813,-76.3056686
1438,LANCASTER ,South Carolina,62,34.7204257,-80.7709015
1439,LANDER ,Nevada,5,39.9059878,-116.9843374
1440,LANE ,Kansas,4,38.4397392,-95.0821916
1441,LANE ,Oregon,151,45.3242736,-122.589868
1442,LANIER ,Georgia,6,32.1299246,-81.5367784
1443,LAPEER ,Michigan,47,43.0514161,-83.3188341
1444,LARES ,Puerto Rico,5,18.295944,-66.880753
1445,LARIMER ,Colorado,118,40.6810174,-105.4726907
1446,LARUE ,Kentucky,14,37.203145,-83.9249263
1447,LAS ANIMAS ,Colorado,11,38.0664563,-103.2224779
1448,LAS MARÍAS ,Puerto Rico,1,18.255995,-66.984862
1449,LAS PIEDRAS ,Puerto Rico,5,18.179006,-65.867343
1450,LASALLE ,Illinois,53,41.3333679,-89.0917497
1451,LASSEN ,California,35,40.7685579,-120.730998
1452,LATAH ,Idaho,13,46.8171611,-116.693441
1453,LATIMER ,Oklahoma,8,34.1320582,-82.5926312
1454,LAUDERDALE ,Alabama,54,34.9049555,-87.6747398
1455,LAUDERDALE ,Mississippi,70,32.5206941,-88.5117048
1456,LAUDERDALE ,Tennessee,17,35.1506454,-90.04648
1457,LAUREL ,Kentucky,52,36.979814,-83.2171188
1458,LAURENS ,Georgia,46,32.5207193,-83.1459865
1459,LAURENS ,South Carolina,85,34.4989248,-82.0156362
1460,LAVACA ,Texas,13,29.3703333,-96.9334531
1461,LAWRENCE ,Alabama,42,34.4776367,-87.3017331
1462,LAWRENCE ,Arkansas,34,36.0078212,-91.1655476
1463,LAWRENCE ,Illinois,11,42.4411294,-88.6412113
1464,LAWRENCE ,Indiana,21,39.8386516,-86.0252612
1465,LAWRENCE ,Kentucky,18,40.6156599,-73.7295763
1466,LAWRENCE ,Mississippi,6,32.3251443,-89.2328394
1467,LAWRENCE ,Missouri,40,37.1036975,-93.8535681
1468,LAWRENCE ,Ohio,23,38.645079,-82.6734967
1469,LAWRENCE ,Pennsylvania,45,40.3061809,-80.1206111
1470,LAWRENCE ,South Dakota,24,44.3501591,-103.8248538
1471,LAWRENCE ,Tennessee,26,35.6486823,-88.7906131
1472,LE FLORE ,Oklahoma,36,34.8782244,-94.6852153
1473,LE SUEUR ,Minnesota,10,44.3771652,-93.711443
1474,LEA ,New Mexico,70,32.7448727,-103.3828242
1475,LEAKE ,Mississippi,28,54.3089313,-1.3350266
1476,LEAVENWORTH ,Kansas,52,39.3113257,-94.922759
1477,LEBANON ,Pennsylvania,77,40.3429683,-76.4233816
1478,LEE ,Alabama,74,32.5814796,-85.3077038
1479,LEE ,Arkansas,6,34.7836833,-90.7759619
1480,LEE ,Florida,386,30.4196584,-83.3004216
1481,LEE ,Georgia,15,32.6120895,-83.9557423
1482,LEE ,Illinois,15,41.7951282,-88.9411148
1483,LEE ,Iowa,19,51.4566088,0.0115044
1484,LEE ,Kentucky,5,37.295882,-86.4994264
1485,LEE ,Mississippi,74,34.2367739,-88.7264419
1486,LEE ,North Carolina,44,36.0095809,-80.4733901
1487,LEE ,South Carolina,26,33.871552,-79.6661753
1488,LEE ,Texas,22,35.2963224,-101.5064565
1489,LEELANAU ,Michigan,9,44.8878795,-85.8119919
1490,LEFLORE ,Mississippi,21,33.6937282,-90.054808
1491,LEHIGH ,Pennsylvania,105,42.9475597,-78.3386306
1492,LEMHI ,Idaho,12,44.9321886,-113.852998
1493,LENAWEE ,Michigan,52,41.8735258,-84.0624323
1494,LENOIR ,North Carolina,62,35.9140196,-81.5389849
1495,LEON ,Florida,133,29.1194268,-81.3514536
1496,LEON ,Texas,40,29.4952307,-98.6186317
1497,LESLIE ,Kentucky,11,36.7795052,-85.4519094
1498,LETCHER ,Kentucky,22,37.1450963,-82.9590507
1499,LEVY ,Florida,57,29.3008632,-82.7824592
1500,LEWIS ,Idaho,6,46.2651949,-116.4050453
1501,LEWIS ,Kentucky,22,36.9895353,-83.3168461
1502,LEWIS ,Missouri,6,40.0902418,-91.7013355
1503,LEWIS ,New York,11,44.275196,-73.565826
1504,LEWIS ,Tennessee,9,36.2833889,-87.7694668
1505,LEWIS AND CLARK ,Montana,27,43.4088984,23.2203193
1506,LEXINGTON ,South Carolina,204,33.9804494,-81.2374167
1507,LIBERTY ,Florida,7,30.2818645,-84.8415797
1508,LIBERTY ,Georgia,49,33.421523,-83.1370993
1509,LIBERTY ,Texas,82,32.8845793,-94.4482521
1510,LICKING ,Ohio,84,39.979887,-82.422012
1511,LIMESTONE ,Alabama,86,34.8342463,-86.9901321
1512,LIMESTONE ,Texas,21,31.5261854,-96.580617
1513,LINCOLN ,Arkansas,7,35.9494569,-94.4233612
1514,LINCOLN ,Colorado,16,38.9208296,-103.4885462
1515,LINCOLN ,Georgia,12,32.8679109,-84.3304743
1516,LINCOLN ,Idaho,10,43.5119976,-111.965116
1517,LINCOLN ,Kansas,1,39.0408395,-98.1447743
1518,LINCOLN ,Kentucky,18,37.057867,-83.7390856
1519,LINCOLN ,Louisiana,32,30.5090803,-90.493145
1520,LINCOLN ,Maine,20,45.3622432,-68.504716
1521,LINCOLN ,Minnesota,2,46.210243,-94.6408481
1522,LINCOLN ,Mississippi,41,31.4929504,-90.569265
1523,LINCOLN ,Missouri,44,38.3908555,-93.3346497
1524,LINCOLN ,Montana,18,46.9549402,-112.6817071
1525,LINCOLN ,Nebraska,20,40.8088861,-96.7077751
1526,LINCOLN ,Nevada,20,37.5449476,-114.8764448
1527,LINCOLN ,New Mexico,16,33.7525727,-105.4158806
1528,LINCOLN ,North Carolina,41,35.7784839,-78.61395016263437
1529,LINCOLN ,Oklahoma,32,34.4939594,-99.7603725
1530,LINCOLN ,Oregon,41,42.1087496,-122.4030776
1531,LINCOLN ,South Dakota,14,44.762885999999995,-98.28112192444749
1532,LINCOLN ,Tennessee,23,35.015087,-86.507493
1533,LINN ,Iowa,49,42.0631825,-91.6037932
1534,LINN ,Kansas,13,38.1965927,-94.8578272
1535,LINN ,Missouri,5,38.4858749,-91.8504515
1536,LINN ,Oregon,89,45.3656761,-122.612314
1537,LIPSCOMB ,Texas,2,36.2338392,-100.2718434
1538,LITCHFIELD ,Connecticut,74,41.747319,-73.1887243
1539,LITTLE RIVER ,Arkansas,14,35.8075752,-90.1003701
1540,LIVE OAK ,Texas,17,29.5628983,-98.3334411
1541,LIVINGSTON ,Illinois,32,38.9675463,-89.7639828
1542,LIVINGSTON ,Kentucky,4,37.2978634,-84.2149339
1543,LIVINGSTON ,Louisiana,109,30.5021345,-90.7478737
1544,LIVINGSTON ,Michigan,59,42.5924563,-83.9147925
1545,LIVINGSTON ,Missouri,7,38.407798,-93.81077
1546,LIVINGSTON ,New York,18,42.1420336,-73.777905
1547,LLANO ,Texas,18,30.752919,-98.6754992
1548,LOGAN ,Arkansas,17,36.2009127,-94.3874344
1549,LOGAN ,Colorado,18,40.7250975,-103.1221379
1550,LOGAN ,Illinois,14,39.7372579,-87.6050226
1551,LOGAN ,Kansas,3,39.661675,-99.570385
1552,LOGAN ,Kentucky,19,41.6432257,-95.7894213
1553,LOGAN ,Nebraska,1,41.4947663,-100.3004694
1554,LOGAN ,Ohio,32,39.5398708,-82.4084891
1555,LOGAN ,Oklahoma,32,36.5728095,-100.2173588
1556,LONG ,Georgia,10,50.039326,1.9793659
1557,LONOKE ,Arkansas,37,34.7823865,-91.9018905
1558,LORAIN ,Ohio,88,41.4673238,-82.1781904
1559,LOS ALAMOS ,New Mexico,6,35.88137,-106.298959
1560,LOS ANGELES ,California,2840,34.0536909,-118.242766
1561,LOUDON ,Tennessee,39,35.7410117,-84.336174
1562,LOUISA ,Iowa,7,41.206668,-91.2683976
1563,LOUP ,Nebraska,1,41.9075834,-99.4608177
1564,LOVE ,Oklahoma,19,59.0625768,10.1497425
1565,LOVING ,Texas,10,33.2642787,-98.5106107
1566,LOWNDES ,Alabama,23,32.1088066,-86.6402541
1567,LOWNDES ,Georgia,70,30.8195619,-83.2628255
1568,LOWNDES ,Mississippi,35,33.4466925,-88.4108384
1569,LOÍZA ,Puerto Rico,4,18.43134,-65.88016
1570,LUBBOCK ,Texas,179,33.5855677,-101.8470215
1571,LUCAS ,Iowa,5,41.02861,-93.4611837
1572,LUCAS ,Ohio,168,40.7037641,-82.41847
1573,LUCE ,Michigan,2,46.4824144,-85.5556156
1574,LUMPKIN ,Georgia,27,32.0509895,-84.7990901
1575,LUNA ,New Mexico,39,32.1345966,-107.7682754
1576,LUQUILLO ,Puerto Rico,6,18.372554,-65.721291
1577,LUZERNE ,Pennsylvania,122,41.2857599,-75.9008924
1578,LYCOMING ,Pennsylvania,45,41.33341,-77.13303
1579,LYMAN ,South Dakota,7,43.9176386,-99.8581638
1580,LYNN ,Texas,6,33.1474257,-101.812592
1581,LYON ,Iowa,7,43.302871100000004,-96.49043144551231
1582,LYON ,Kansas,16,38.4573987,-96.1683124
1583,LYON ,Kentucky,9,38.5117175,-91.1740394
1584,LYON ,Minnesota,9,38.5117175,-91.1740394
1585,LYON ,Nevada,41,38.9887898,-119.1822042
1586,MACKINAC ,Michigan,10,46.085237,-85.0336698
1587,MACOMB ,Michigan,201,42.6726042,-82.9179487
1588,MACON ,Alabama,35,33.7306556,-86.0771944
1589,MACON ,Georgia,22,32.8406946,-83.6324022
1590,MACON ,Illinois,49,39.7128155,-88.9970218
1591,MACON ,Missouri,11,39.7422561,-92.4726859
1592,MACON ,North Carolina,17,36.4387585,-78.0838809
1593,MACON ,Tennessee,13,35.1531441,-89.4897984
1594,MACOUPIN ,Illinois,24,39.2133798,-89.957325
1595,MADERA ,California,114,36.9622745,-120.0594685
1596,MADISON ,Alabama,174,34.6928726,-86.7511427
1597,MADISON ,Arkansas,15,35.0125472,-90.7230696
1598,MADISON ,Florida,26,30.4693772,-83.4129254
1599,MADISON ,Georgia,25,33.5956814,-83.467944
1600,MADISON ,Idaho,8,44.006085,-97.11395
1601,MADISON ,Illinois,121,38.719618499999996,-90.17713149774376
1602,MADISON ,Indiana,78,38.7358933,-85.3799577
1603,MADISON ,Iowa,9,41.77111695,-91.66771097270728
1604,MADISON ,Kentucky,37,38.1355772,-96.135829
1605,MADISON ,Louisiana,11,40.7598227,-74.417097
1606,MADISON ,Mississippi,52,32.4618086,-90.1153638
1607,MADISON ,Missouri,11,39.4736487,-92.2098988
1608,MADISON ,Montana,11,43.4088984,23.2203193
1609,MADISON ,Nebraska,14,41.8283401,-97.455048
1610,MADISON ,New York,26,42.8977412,-75.512291
1611,MADISON ,North Carolina,18,36.385422,-79.9594689
1612,MADISON ,Ohio,22,41.7712388,-81.0498131
1613,MADISON ,Tennessee,58,36.2561646,-86.7138861
1614,MADISON ,Texas,22,40.7598227,-74.417097
1615,MAGOFFIN ,Kentucky,13,37.6859873,-83.039044
1616,MAHASKA ,Iowa,8,41.314939,-92.6489935
1617,MAHNOMEN ,Minnesota,3,47.3313602,-95.8142911
1618,MAHONING ,Ohio,75,41.2589449,-81.0487057
1619,MAJOR ,Oklahoma,20,37.4139774,-83.6985271
1620,MALHEUR ,Oregon,33,43.1023481,-117.6916892
1621,MANATEE ,Florida,253,27.5213933,-82.3801566
1622,MANATÍ ,Puerto Rico,10,18.42745,-66.49212
1623,MANISTEE ,Michigan,14,44.2476682,-86.3237448
1624,MARENGO ,Alabama,22,32.057094,-87.8141751
1625,MARICAO ,Puerto Rico,2,18.184659,-66.982405
1626,MARICOPA ,Arizona,1871,33.058129,-112.047755
1627,MARIES ,Missouri,11,38.1683782,-91.928925
1628,MARIN ,California,46,38.0409144,-122.6199638
1629,MARION ,Alabama,21,32.6323536,-87.3191655
1630,MARION ,Arkansas,16,35.2129831,-90.19498
1631,MARION ,Florida,338,29.2182454,-82.0626948
1632,MARION ,Georgia,7,34.6359216,-84.2596395
1633,MARION ,Illinois,21,38.5511602,-88.1083714
1634,MARION ,Indiana,480,40.5583739,-85.6591442
1635,MARION ,Iowa,18,42.0329753,-91.5987335
1636,MARION ,Kansas,12,38.3473241,-97.0195946
1637,MARION ,Kentucky,17,37.3328286,-88.0811349
1638,MARION ,Mississippi,21,32.4173638,-88.6478207
1639,MARION ,Missouri,20,38.6908657,-92.3662985
1640,MARION ,Ohio,39,40.5886259,-83.1287349
1641,MARION ,Oregon,167,44.7490108,-122.942314
1642,MARION ,South Carolina,37,34.178216,-79.4006069
1643,MARION ,Tennessee,37,36.5403579,-83.927144
1644,MARION ,Texas,16,29.5713244,-98.1403096
1645,MARIPOSA ,California,10,37.4849377,-119.966284
1646,MARLBORO ,South Carolina,41,34.5368242,-79.7325614
1647,MARQUETTE ,Michigan,25,46.5434914,-87.396433
1648,MARSHALL ,Alabama,66,32.4343027,-87.3249971
1649,MARSHALL ,Illinois,10,39.3914252,-87.6936384
1650,MARSHALL ,Indiana,33,39.8480969,-87.1877901
1651,MARSHALL ,Iowa,19,42.0378125,-92.9915704
1652,MARSHALL ,Kansas,6,35.9089643,-92.6312746
1653,MARSHALL ,Kentucky,28,38.5450759,-83.7629759
1654,MARSHALL ,Minnesota,7,44.4469635,-95.7886581
1655,MARSHALL ,Mississippi,61,34.7329208,-89.4725635
1656,MARSHALL ,Oklahoma,22,36.1540766,-97.6260122
1657,MARSHALL ,South Dakota,1,45.7619018,-97.6300108
1658,MARSHALL ,Tennessee,23,36.5728768,-82.66099
1659,MARTIN ,Florida,96,29.2938628,-82.190373
1660,MARTIN ,Indiana,7,38.1244879,-87.6736335
1661,MARTIN ,Kentucky,6,37.5728764,-82.752659
1662,MARTIN ,Minnesota,6,43.6564337,-94.5498419
1663,MARTIN ,North Carolina,19,35.2637554,-80.2728396
1664,MARTIN ,Texas,33,31.0465829,-94.4004776
1665,MASON ,Illinois,13,38.9531001,-88.6236615
1666,MASON ,Kentucky,13,38.5761806,-84.5852209
1667,MASON ,Michigan,23,42.5797113,-84.4422845
1668,MASON ,Texas,5,30.7468747,-99.2333876
1669,MASSAC ,Illinois,8,37.1436656,-88.7186639
1670,MATAGORDA ,Texas,36,28.8879823,-96.0035095
1671,MATANUSKA-SUSITNA ,Alaska,58,62.3402481,-149.4793288
1672,MAUI ,Hawaii,59,20.7580586,-156.3105232
1673,MAUNABO ,Puerto Rico,1,18.005953,-65.900946
1674,MAURY ,Tennessee,58,35.814796,-89.2256244
1675,MAVERICK ,Texas,16,31.8334814,-100.1950909
1676,MAYAGÜEZ ,Puerto Rico,7,18.20151,-67.139711
1677,MAYES ,Oklahoma,43,51.103789,-0.3490907
1678,MCCLAIN ,Oklahoma,49,46.7060343,-114.077887
1679,MCCONE ,Montana,5,43.4088984,23.2203193
1680,MCCOOK ,South Dakota,5,43.6719795,-97.37153
1681,MCCORMICK ,South Carolina,11,33.9134582,-82.2934578
1682,MCCRACKEN ,Kentucky,46,40.0700721,-80.2381168
1683,MCCREARY ,Kentucky,15,36.735774,-84.4960095
1684,MCCULLOCH ,Texas,13,31.1699604,-99.3885277
1685,MCCURTAIN ,Oklahoma,50,35.1498196,-94.9707891
1686,MCDONALD ,Missouri,31,41.163669,-80.724245
1687,MCDONOUGH ,Illinois,10,40.4376858,-90.6780272
1688,MCDOWELL ,North Carolina,26,38.3356787,-79.4905999
1689,MCDUFFIE ,Georgia,19,33.4631845,-82.4830204
1690,MCHENRY ,Illinois,79,42.3431427,-88.2674875
1691,MCHENRY ,North Dakota,6,48.1907427,-100.65378
1692,MCINTOSH ,Georgia,20,31.4979689,-81.3921575
1693,MCINTOSH ,North Dakota,1,46.1097938,-99.4243411
1694,MCINTOSH ,Oklahoma,31,34.8647778,-106.0516864
1695,MCKEAN ,Pennsylvania,20,41.9977871,-80.141623
1696,MCKENZIE ,North Dakota,23,47.7702536,-103.4734684
1697,MCKINLEY ,New Mexico,95,35.6438394,-108.1515609
1698,MCLEAN ,Illinois,46,40.4631789,-88.8196613
1699,MCLEAN ,Kentucky,7,50.5164046,-104.069864
1700,MCLEAN ,North Dakota,5,47.6002156,-101.1719782
1701,MCLENNAN ,Texas,134,31.5487691,-97.2189254
1702,MCLEOD ,Minnesota,15,42.6608098,-122.6899744
1703,MCMINN ,Tennessee,50,35.444223,-84.624875
1704,MCMULLEN ,Texas,3,28.3138785,-98.5527241
1705,MCNAIRY ,Tennessee,24,35.3120246,-88.6272722
1706,MCPHERSON ,Kansas,18,38.3708415,-97.6642087
1707,MCPHERSON ,Nebraska,1,41.5621689,-101.082432
1708,MCPHERSON ,South Dakota,2,45.7350535,-99.2473056
1709,MEADE ,Kansas,10,37.2855796,-100.340145
1710,MEADE ,Kentucky,29,37.9313371,-86.1902231
1711,MEADE ,South Dakota,14,44.5263375,-102.6463435
1712,MEAGHER ,Montana,2,43.4088984,23.2203193
1713,MECKLENBURG ,North Carolina,403,35.2356385,-80.8139485
1714,MECOSTA ,Michigan,15,43.6375503,-85.3168199
1715,MEDINA ,Ohio,43,41.1383878,-81.8637474
1716,MEDINA ,Texas,38,29.7966102,-99.2464297
1717,MEEKER ,Minnesota,9,30.0829914,-94.258241
1718,MEIGS ,Ohio,20,39.1659099,-81.8973589
1719,MEIGS ,Tennessee,11,35.6872945,-84.710218
1720,MELLETTE ,South Dakota,1,43.561525,-100.7249944
1721,MENARD ,Illinois,7,37.9101128,-89.8407849
1722,MENARD ,Texas,5,30.9204906,-99.7837464
1723,MENDOCINO ,California,87,39.3076744,-123.799459
1724,MENIFEE ,Kentucky,6,35.1481572,-92.5526197
1725,MENOMINEE ,Michigan,13,45.107671,-87.614491
1726,MERCED ,California,189,37.3029568,-120.4843269
1727,MERCER ,Illinois,3,41.2019729,-90.7398717
1728,MERCER ,Kentucky,13,37.2575427,-87.151107
1729,MERCER ,Missouri,3,40.4095007,-93.5788706
1730,MERCER ,New Jersey,105,40.3042745,-74.6848812
1731,MERCER ,North Dakota,2,47.3347663,-101.8650031
1732,MERCER ,Ohio,24,40.6550474,-84.5855125
1733,MERCER ,Pennsylvania,48,41.2270025,-80.2397852
1734,MERIWETHER ,Georgia,33,33.6529103,-82.1595644
1735,MERRICK ,Nebraska,5,41.1650536,-98.0531937
1736,MERRIMACK ,New Hampshire,66,42.8650864,-71.4934004
1737,MESA ,Colorado,61,39.1661104,-108.1395061
1738,METCALFE ,Kentucky,10,33.4540044,-91.0073273
1739,MIAMI ,Indiana,26,40.6144919,-86.1059443
1740,MIAMI ,Kansas,16,38.5620514,-94.8557402
1741,MIAMI ,Ohio,52,39.639502,-84.21280234398023
1742,MIAMI-DADE ,Florida,1173,25.6364246,-80.4989467
1743,MIDDLESEX ,Connecticut,48,40.5734911,-74.494037
1744,MIDDLESEX ,Massachusetts,189,42.6348134,-71.3467281
1745,MIDDLESEX ,New Jersey,195,40.5734911,-74.494037
1746,MIDLAND ,Michigan,34,43.6155825,-84.2472117
1747,MIDLAND ,Texas,144,31.9973662,-102.077948
1748,MIFFLIN ,Pennsylvania,24,40.5695217,-77.4027674
1749,MILAM ,Texas,40,31.4326352,-93.8460903
1750,MILLARD ,Utah,26,39.0364951,-113.0861444
1751,MILLE LACS ,Minnesota,15,45.9311972,-93.640356
1752,MILLER ,Arkansas,43,36.4164649,-94.2643747
1753,MILLER ,Georgia,5,33.6720525,-85.1193911
1754,MILLER ,Missouri,18,37.2149078,-93.8402337
1755,MILLS ,Iowa,10,41.0186106,-95.7658392
1756,MILLS ,Texas,14,33.7295487,-96.5458246
1757,MINER ,South Dakota,3,44.011103,-97.52532
1758,MINERAL ,Colorado,10,37.6584133,-106.9311267
1759,MINERAL ,Montana,14,43.1918968,23.2873687
1760,MINERAL ,Nevada,11,38.4815162,-118.498262
1761,MINIDOKA ,Idaho,12,42.7537967,-113.490282
1762,MINNEHAHA ,South Dakota,55,43.6680284,-96.7837626
1763,MISSAUKEE ,Michigan,7,44.336979,-85.1070535
1764,MISSISSIPPI ,Arkansas,26,35.7547987,-90.0875933
1765,MISSISSIPPI ,Missouri,7,36.837087,-89.3336141
1766,MISSOULA ,Montana,48,46.8701049,-113.995267
1767,MITCHELL ,Georgia,14,33.2200196,-82.7031639
1768,MITCHELL ,Iowa,8,43.3206744,-92.869289
1769,MITCHELL ,North Carolina,7,38.7328304,-86.4736019
1770,MITCHELL ,Texas,17,32.345409,-99.0611792
1771,MOBILE ,Alabama,269,30.6913462,-88.0437509
1772,MOCA ,Puerto Rico,6,18.39547,-67.115267
1773,MODOC ,California,15,41.5450487,-120.7435998
1774,MOFFAT ,Colorado,7,40.6083135,-108.252345
1775,MOHAVE ,Arizona,188,15.6836396,-87.3329197
1776,MONITEAU ,Missouri,7,38.6074608,-92.5851064
1777,MONMOUTH ,New Jersey,127,40.3303883,-73.9815262
1778,MONO ,California,16,37.9533927,-118.9398758
1779,MONONA ,Iowa,11,43.0527391,-91.3896122
1780,MONROE ,Alabama,17,32.5102427,-92.1032411
1781,MONROE ,Arkansas,11,34.7348192,-91.1045658
1782,MONROE ,Florida,64,25.0405135,-80.8337157
1783,MONROE ,Georgia,30,33.7948364,-83.713229
1784,MONROE ,Illinois,11,42.0983583,-89.000655
1785,MONROE ,Indiana,33,40.7450468,-84.9369111
1786,MONROE ,Iowa,4,41.5222145,-93.1018684
1787,MONROE ,Kentucky,6,37.2322786,-85.697747
1788,MONROE ,Michigan,77,41.9145037,-83.3968252
1789,MONROE ,Mississippi,42,31.4715604,-90.8267679
1790,MONROE ,Missouri,6,39.6536529,-91.7346056
1791,MONROE ,New York,177,41.3304767,-74.1866348
1792,MONROE ,Ohio,10,39.4432691,-84.363365
1793,MONROE ,Pennsylvania,70,41.1942283,-79.5906034
1794,MONROE ,Tennessee,49,36.4370083,-85.2424622
1795,MONTAGUE ,Texas,26,33.6648852,-97.7204561
1796,MONTCALM ,Michigan,48,43.271685,-85.25219767616397
1797,MONTEREY ,California,159,36.600256,-121.8946388
1798,MONTEZUMA ,Colorado,21,39.581098,-105.8672338
1799,MONTGOMERY ,Alabama,140,32.3669656,-86.3006485
1800,MONTGOMERY ,Arkansas,16,34.5218805,-93.6508234
1801,MONTGOMERY ,Georgia,10,31.9404913,-81.1220539
1802,MONTGOMERY ,Illinois,29,41.7212401,-88.31328077443112
1803,MONTGOMERY ,Indiana,26,38.6625493,-87.0461181
1804,MONTGOMERY ,Iowa,2,43.4407966,-95.2027748
1805,MONTGOMERY ,Kansas,29,37.1983948,-95.7628341
1806,MONTGOMERY ,Kentucky,21,36.8781038,-87.740569
1807,MONTGOMERY ,Maryland,152,39.1406267,-77.2075612
1808,MONTGOMERY ,Mississippi,10,31.6418345,-90.4195383
1809,MONTGOMERY ,Missouri,12,38.9682313,-91.4821326
1810,MONTGOMERY ,New York,12,41.5275938,-74.236816
1811,MONTGOMERY ,North Carolina,35,52.562033,-3.1474836
1812,MONTGOMERY ,Ohio,212,39.2282432,-84.3539662
1813,MONTGOMERY ,Pennsylvania,152,41.1703592,-76.8769076
1814,MONTGOMERY ,Tennessee,106,36.3259125,-84.3707674
1815,MONTGOMERY ,Texas,215,43.9850693,-75.504911
1816,MONTMORENCY ,Michigan,1,45.13773915,-84.12468170713217
1817,MONTOUR ,Pennsylvania,8,40.9718096,-76.49779302191234
1818,MONTROSE ,Colorado,21,38.4781927,-107.876277
1819,MOODY ,South Dakota,4,43.998215,-96.6671385
1820,MOORE ,North Carolina,65,35.3383254,-97.4867045
1821,MOORE ,Tennessee,6,35.2831727,-86.3739827
1822,MOORE ,Texas,19,29.0564311,-99.0074768
1823,MORA ,New Mexico,10,35.9741536,-105.329942
1824,MOREHOUSE ,Louisiana,23,43.3909017,-74.7737668
1825,MORGAN ,Alabama,73,34.4296848,-86.8529584
1826,MORGAN ,Colorado,27,40.2407621,-103.8225695
1827,MORGAN ,Georgia,23,31.5376731,-84.5993601
1828,MORGAN ,Illinois,16,38.6622702,-89.6875917
1829,MORGAN ,Indiana,33,41.6083717,-87.0458654
1830,MORGAN ,Kentucky,15,38.6028489,-84.3988273
1831,MORGAN ,Missouri,20,38.4177341,-92.9183724
1832,MORGAN ,Ohio,12,39.34816445,-84.76100046204465
1833,MORGAN ,Tennessee,11,35.5614575,-85.1019015
1834,MORGAN ,Utah,11,41.0360566,-111.6774417
1835,MOROVIS ,Puerto Rico,5,18.324494,-66.405729
1836,MORRILL ,Nebraska,7,41.9634174,-103.92621
1837,MORRIS ,Kansas,4,38.6908906,-96.6707526
1838,MORRIS ,New Jersey,92,39.9873346,-75.0443388
1839,MORRIS ,Texas,15,33.0738633,-94.7392197
1840,MORRISON ,Minnesota,21,45.9926837,-94.2554658
1841,MORROW ,Ohio,19,39.3545046,-84.1271568
1842,MORROW ,Oregon,7,33.5831662,-84.3393683
1843,MORTON ,Kansas,2,37.1960735,-101.8099541
1844,MORTON ,North Dakota,19,46.45367245,-101.23173349999999
1845,MOTLEY ,Texas,1,34.0395459,-100.7744062
1846,MOULTRIE ,Illinois,7,39.6391442,-88.6087498
1847,MOUNTRAIL ,North Dakota,12,48.230321,-102.3603325
1848,MOWER ,Minnesota,8,43.6832277,-92.753704
1849,MUHLENBERG ,Kentucky,24,51.1328487,7.3471564
1850,MULTNOMAH ,Oregon,257,45.5093799,-122.4006413
1851,MURRAY ,Georgia,23,32.959602,-81.7167787
1852,MURRAY ,Minnesota,2,44.017855,-95.7615205
